bin,bin_lower,bin_upper,bin_center,predicted_prob,actual_prob,count,gap,dataset,method,experiment,seed,calibrator
9,0.9,1.0,0.95,,,0,,UCI_CTG_NSPbin,lgo,base,21,none
0,0.0,0.1,0.05,0.0,0.0,332,0.0,UCI_CTG_NSPbin,lgo,base,21,isotonic_cv3
1,0.1,0.2,0.15000000000000002,,,0,,UCI_CTG_NSPbin,lgo,base,21,isotonic_cv3
2,0.2,0.30000000000000004,0.25,,,0,,UCI_CTG_NSPbin,lgo,base,21,isotonic_cv3
3,0.30000000000000004,0.4,0.35000000000000003,,,0,,UCI_CTG_NSPbin,lgo,base,21,isotonic_cv3
4,0.4,0.5,0.45,,,0,,UCI_CTG_NSPbin,lgo,base,21,isotonic_cv3
5,0.5,0.6000000000000001,0.55,,,0,,UCI_CTG_NSPbin,lgo,base,21,isotonic_cv3
6,0.6000000000000001,0.7000000000000001,0.6500000000000001,,,0,,UCI_CTG_NSPbin,lgo,base,21,isotonic_cv3
7,0.7000000000000001,0.8,0.75,,,0,,UCI_CTG_NSPbin,lgo,base,21,isotonic_cv3
8,0.8,0.9,0.8500000000000001,,,0,,UCI_CTG_NSPbin,lgo,base,21,isotonic_cv3
9,0.9,1.0,0.95,1.0,1.0,94,0.0,UCI_CTG_NSPbin,lgo,base,21,isotonic_cv3
0,0.0,0.1,0.05,,,0,,UCI_CTG_NSPbin,rils_rols,base,89,none
1,0.1,0.2,0.15000000000000002,,,0,,UCI_CTG_NSPbin,rils_rols,base,89,none
2,0.2,0.30000000000000004,0.25,,,0,,UCI_CTG_NSPbin,rils_rols,base,89,none
3,0.30000000000000004,0.4,0.35000000000000003,0.39206799502144457,0.5714285714285714,7,0.17936057640712683,UCI_CTG_NSPbin,rils_rols,base,89,none
4,0.4,0.5,0.45,0.44500934088274247,0.20496894409937888,161,0.24004039678336359,UCI_CTG_NSPbin,rils_rols,base,89,none
5,0.5,0.6000000000000001,0.55,0.5436160271574544,0.2191780821917808,73,0.3244379449656736,UCI_CTG_NSPbin,rils_rols,base,89,none
6,0.6000000000000001,0.7000000000000001,0.6500000000000001,0.6538510118825149,0.23655913978494625,93,0.4172918720975687,UCI_CTG_NSPbin,rils_rols,base,89,none
7,0.7000000000000001,0.8,0.75,0.7263936465655311,0.20652173913043478,92,0.5198719074350963,UCI_CTG_NSPbin,rils_rols,base,89,none
8,0.8,0.9,0.8500000000000001,,,0,,UCI_CTG_NSPbin,rils_rols,base,89,none
9,0.9,1.0,0.95,,,0,,UCI_CTG_NSPbin,rils_rols,base,89,none
0,0.0,0.1,0.05,0.08370001934543568,1.0,1,0.9162999806545643,UCI_CTG_NSPbin,rils_rols,base,89,isotonic_cv3
1,0.1,0.2,0.15000000000000002,0.17727484030530016,0.27380952380952384,84,0.09653468350422367,UCI_CTG_NSPbin,rils_rols,base,89,isotonic_cv3
2,0.2,0.30000000000000004,0.25,0.22255824916353803,0.205607476635514,321,0.016950772528024016,UCI_CTG_NSPbin,rils_rols,base,89,isotonic_cv3
3,0.30000000000000004,0.4,0.35000000000000003,0.3597285067873303,0.23076923076923078,13,0.12895927601809953,UCI_CTG_NSPbin,rils_rols,base,89,isotonic_cv3
4,0.4,0.5,0.45,0.42105263157894735,0.14285714285714285,7,0.2781954887218045,UCI_CTG_NSPbin,rils_rols,base,89,isotonic_cv3
5,0.5,0.6000000000000001,0.55,,,0,,UCI_CTG_NSPbin,rils_rols,base,89,isotonic_cv3
6,0.6000000000000001,0.7000000000000001,0.6500000000000001,,,0,,UCI_CTG_NSPbin,rils_rols,base,89,isotonic_cv3
7,0.7000000000000001,0.8,0.75,,,0,,UCI_CTG_NSPbin,rils_rols,base,89,isotonic_cv3
8,0.8,0.9,0.8500000000000001,,,0,,UCI_CTG_NSPbin,rils_rols,base,89,isotonic_cv3
9,0.9,1.0,0.95,,,0,,UCI_CTG_NSPbin,rils_rols,base,89,isotonic_cv3
0,0.0,0.1,0.05,,,0,,UCI_CTG_NSPbin,lgo_lgo,hard,5,none
1,0.1,0.2,0.15000000000000002,,,0,,UCI_CTG_NSPbin,lgo_lgo,hard,5,none
2,0.2,0.30000000000000004,0.25,,,0,,UCI_CTG_NSPbin,lgo_lgo,hard,5,none
3,0.30000000000000004,0.4,0.35000000000000003,,,0,,UCI_CTG_NSPbin,lgo_lgo,hard,5,none
4,0.4,0.5,0.45,,,0,,UCI_CTG_NSPbin,lgo_lgo,hard,5,none
5,0.5,0.6000000000000001,0.55,0.5,0.0,332,0.5,UCI_CTG_NSPbin,lgo_lgo,hard,5,none
6,0.6000000000000001,0.7000000000000001,0.6500000000000001,,,0,,UCI_CTG_NSPbin,lgo_lgo,hard,5,none
7,0.7000000000000001,0.8,0.75,0.7310585786300047,1.0,94,0.2689414213699953,UCI_CTG_NSPbin,lgo_lgo,hard,5,none
8,0.8,0.9,0.8500000000000001,,,0,,UCI_CTG_NSPbin,lgo_lgo,hard,5,none
9,0.9,1.0,0.95,,,0,,UCI_CTG_NSPbin,lgo_lgo,hard,5,none
0,0.0,0.1,0.05,0.0,0.0,332,0.0,UCI_CTG_NSPbin,lgo_lgo,hard,5,isotonic_cv3
1,0.1,0.2,0.15000000000000002,,,0,,UCI_CTG_NSPbin,lgo_lgo,hard,5,isotonic_cv3
2,0.2,0.30000000000000004,0.25,,,0,,UCI_CTG_NSPbin,lgo_lgo,hard,5,isotonic_cv3
3,0.30000000000000004,0.4,0.35000000000000003,,,0,,UCI_CTG_NSPbin,lgo_lgo,hard,5,isotonic_cv3
4,0.4,0.5,0.45,,,0,,UCI_CTG_NSPbin,lgo_lgo,hard,5,isotonic_cv3
5,0.5,0.6000000000000001,0.55,,,0,,UCI_CTG_NSPbin,lgo_lgo,hard,5,isotonic_cv3
6,0.6000000000000001,0.7000000000000001,0.6500000000000001,,,0,,UCI_CTG_NSPbin,lgo_lgo,hard,5,isotonic_cv3
7,0.7000000000000001,0.8,0.75,,,0,,UCI_CTG_NSPbin,lgo_lgo,hard,5,isotonic_cv3
8,0.8,0.9,0.8500000000000001,,,0,,UCI_CTG_NSPbin,lgo_lgo,hard,5,isotonic_cv3
9,0.9,1.0,0.95,1.0,1.0,94,0.0,UCI_CTG_NSPbin,lgo_lgo,hard,5,isotonic_cv3
0,0.0,0.1,0.05,,,0,,UCI_CTG_NSPbin,lgo_lgo,hard,34,none
1,0.1,0.2,0.15000000000000002,,,0,,UCI_CTG_NSPbin,lgo_lgo,hard,34,none
2,0.2,0.30000000000000004,0.25,,,0,,UCI_CTG_NSPbin,lgo_lgo,hard,34,none
3,0.30000000000000004,0.4,0.35000000000000003,,,0,,UCI_CTG_NSPbin,lgo_lgo,hard,34,none
4,0.4,0.5,0.45,,,0,,UCI_CTG_NSPbin,lgo_lgo,hard,34,none
5,0.5,0.6000000000000001,0.55,0.5,0.0,332,0.5,UCI_CTG_NSPbin,lgo_lgo,hard,34,none
6,0.6000000000000001,0.7000000000000001,0.6500000000000001,,,0,,UCI_CTG_NSPbin,lgo_lgo,hard,34,none
7,0.7000000000000001,0.8,0.75,0.7310585786300047,1.0,94,0.2689414213699953,UCI_CTG_NSPbin,lgo_lgo,hard,34,none
8,0.8,0.9,0.8500000000000001,,,0,,UCI_CTG_NSPbin,lgo_lgo,hard,34,none
9,0.9,1.0,0.95,,,0,,UCI_CTG_NSPbin,lgo_lgo,hard,34,none
0,0.0,0.1,0.05,0.0,0.0,332,0.0,UCI_CTG_NSPbin,lgo_lgo,hard,34,isotonic_cv3
1,0.1,0.2,0.15000000000000002,,,0,,UCI_CTG_NSPbin,lgo_lgo,hard,34,isotonic_cv3
2,0.2,0.30000000000000004,0.25,,,0,,UCI_CTG_NSPbin,lgo_lgo,hard,34,isotonic_cv3
3,0.30000000000000004,0.4,0.35000000000000003,,,0,,UCI_CTG_NSPbin,lgo_lgo,hard,34,isotonic_cv3
4,0.4,0.5,0.45,,,0,,UCI_CTG_NSPbin,lgo_lgo,hard,34,isotonic_cv3
5,0.5,0.6000000000000001,0.55,,,0,,UCI_CTG_NSPbin,lgo_lgo,hard,34,isotonic_cv3
6,0.6000000000000001,0.7000000000000001,0.6500000000000001,,,0,,UCI_CTG_NSPbin,lgo_lgo,hard,34,isotonic_cv3
7,0.7000000000000001,0.8,0.75,,,0,,UCI_CTG_NSPbin,lgo_lgo,hard,34,isotonic_cv3
8,0.8,0.9,0.8500000000000001,,,0,,UCI_CTG_NSPbin,lgo_lgo,hard,34,isotonic_cv3
9,0.9,1.0,0.95,1.0,1.0,94,0.0,UCI_CTG_NSPbin,lgo_lgo,hard,34,isotonic_cv3
0,0.0,0.1,0.05,,,0,,UCI_CTG_NSPbin,operon,base,55,none
1,0.1,0.2,0.15000000000000002,,,0,,UCI_CTG_NSPbin,operon,base,55,none
2,0.2,0.30000000000000004,0.25,,,0,,UCI_CTG_NSPbin,operon,base,55,none
3,0.30000000000000004,0.4,0.35000000000000003,,,0,,UCI_CTG_NSPbin,operon,base,55,none
4,0.4,0.5,0.45,,,0,,UCI_CTG_NSPbin,operon,base,55,none
5,0.5,0.6000000000000001,0.55,0.5000021165189041,0.0,332,0.5000021165189041,UCI_CTG_NSPbin,operon,base,55,none
6,0.6000000000000001,0.7000000000000001,0.6500000000000001,,,0,,UCI_CTG_NSPbin,operon,base,55,none
7,0.7000000000000001,0.8,0.75,0.731060499328891,1.0,94,0.26893950067110906,UCI_CTG_NSPbin,operon,base,55,none
8,0.8,0.9,0.8500000000000001,,,0,,UCI_CTG_NSPbin,operon,base,55,none
9,0.9,1.0,0.95,,,0,,UCI_CTG_NSPbin,operon,base,55,none
0,0.0,0.1,0.05,0.0,0.0,332,0.0,UCI_CTG_NSPbin,operon,base,55,isotonic_cv3
1,0.1,0.2,0.15000000000000002,,,0,,UCI_CTG_NSPbin,operon,base,55,isotonic_cv3
2,0.2,0.30000000000000004,0.25,,,0,,UCI_CTG_NSPbin,operon,base,55,isotonic_cv3
3,0.30000000000000004,0.4,0.35000000000000003,,,0,,UCI_CTG_NSPbin,operon,base,55,isotonic_cv3
4,0.4,0.5,0.45,,,0,,UCI_CTG_NSPbin,operon,base,55,isotonic_cv3
5,0.5,0.6000000000000001,0.55,,,0,,UCI_CTG_NSPbin,operon,base,55,isotonic_cv3
6,0.6000000000000001,0.7000000000000001,0.6500000000000001,,,0,,UCI_CTG_NSPbin,operon,base,55,isotonic_cv3
7,0.7000000000000001,0.8,0.75,,,0,,UCI_CTG_NSPbin,operon,base,55,isotonic_cv3
8,0.8,0.9,0.8500000000000001,,,0,,UCI_CTG_NSPbin,operon,base,55,isotonic_cv3
9,0.9,1.0,0.95,1.0,1.0,94,0.0,UCI_CTG_NSPbin,operon,base,55,isotonic_cv3
0,0.0,0.1,0.05,,,0,,UCI_CTG_NSPbin,operon,base,1,none
1,0.1,0.2,0.15000000000000002,,,0,,UCI_CTG_NSPbin,operon,base,1,none
2,0.2,0.30000000000000004,0.25,,,0,,UCI_CTG_NSPbin,operon,base,1,none
3,0.30000000000000004,0.4,0.35000000000000003,,,0,,UCI_CTG_NSPbin,operon,base,1,none
4,0.4,0.5,0.45,,,0,,UCI_CTG_NSPbin,operon,base,1,none
5,0.5,0.6000000000000001,0.55,0.5002353646905998,0.0,332,0.5002353646905998,UCI_CTG_NSPbin,operon,base,1,none
6,0.6000000000000001,0.7000000000000001,0.6500000000000001,,,0,,UCI_CTG_NSPbin,operon,base,1,none
7,0.7000000000000001,0.8,0.75,0.7310603207917472,1.0,94,0.2689396792082528,UCI_CTG_NSPbin,operon,base,1,none
8,0.8,0.9,0.8500000000000001,,,0,,UCI_CTG_NSPbin,operon,base,1,none
9,0.9,1.0,0.95,,,0,,UCI_CTG_NSPbin,operon,base,1,none
0,0.0,0.1,0.05,0.0,0.0,332,0.0,UCI_CTG_NSPbin,operon,base,1,isotonic_cv3
1,0.1,0.2,0.15000000000000002,,,0,,UCI_CTG_NSPbin,operon,base,1,isotonic_cv3
2,0.2,0.30000000000000004,0.25,,,0,,UCI_CTG_NSPbin,operon,base,1,isotonic_cv3
3,0.30000000000000004,0.4,0.35000000000000003,,,0,,UCI_CTG_NSPbin,operon,base,1,isotonic_cv3
4,0.4,0.5,0.45,,,0,,UCI_CTG_NSPbin,operon,base,1,isotonic_cv3
5,0.5,0.6000000000000001,0.55,,,0,,UCI_CTG_NSPbin,operon,base,1,isotonic_cv3
6,0.6000000000000001,0.7000000000000001,0.6500000000000001,,,0,,UCI_CTG_NSPbin,operon,base,1,isotonic_cv3
7,0.7000000000000001,0.8,0.75,,,0,,UCI_CTG_NSPbin,operon,base,1,isotonic_cv3
8,0.8,0.9,0.8500000000000001,,,0,,UCI_CTG_NSPbin,operon,base,1,isotonic_cv3
9,0.9,1.0,0.95,1.0,1.0,94,0.0,UCI_CTG_NSPbin,operon,base,1,isotonic_cv3
0,0.0,0.1,0.05,,,0,,UCI_CTG_NSPbin,lgo_lgo,hard,2,none
1,0.1,0.2,0.15000000000000002,,,0,,UCI_CTG_NSPbin,lgo_lgo,hard,2,none
2,0.2,0.30000000000000004,0.25,,,0,,UCI_CTG_NSPbin,lgo_lgo,hard,2,none
3,0.30000000000000004,0.4,0.35000000000000003,,,0,,UCI_CTG_NSPbin,lgo_lgo,hard,2,none
4,0.4,0.5,0.45,,,0,,UCI_CTG_NSPbin,lgo_lgo,hard,2,none
5,0.5,0.6000000000000001,0.55,0.5,0.0,332,0.5,UCI_CTG_NSPbin,lgo_lgo,hard,2,none
6,0.6000000000000001,0.7000000000000001,0.6500000000000001,,,0,,UCI_CTG_NSPbin,lgo_lgo,hard,2,none
7,0.7000000000000001,0.8,0.75,0.7310585786300047,1.0,94,0.2689414213699953,UCI_CTG_NSPbin,lgo_lgo,hard,2,none
8,0.8,0.9,0.8500000000000001,,,0,,UCI_CTG_NSPbin,lgo_lgo,hard,2,none
9,0.9,1.0,0.95,,,0,,UCI_CTG_NSPbin,lgo_lgo,hard,2,none
0,0.0,0.1,0.05,0.0,0.0,332,0.0,UCI_CTG_NSPbin,lgo_lgo,hard,2,isotonic_cv3
1,0.1,0.2,0.15000000000000002,,,0,,UCI_CTG_NSPbin,lgo_lgo,hard,2,isotonic_cv3
2,0.2,0.30000000000000004,0.25,,,0,,UCI_CTG_NSPbin,lgo_lgo,hard,2,isotonic_cv3
3,0.30000000000000004,0.4,0.35000000000000003,,,0,,UCI_CTG_NSPbin,lgo_lgo,hard,2,isotonic_cv3
4,0.4,0.5,0.45,,,0,,UCI_CTG_NSPbin,lgo_lgo,hard,2,isotonic_cv3
5,0.5,0.6000000000000001,0.55,,,0,,UCI_CTG_NSPbin,lgo_lgo,hard,2,isotonic_cv3
6,0.6000000000000001,0.7000000000000001,0.6500000000000001,,,0,,UCI_CTG_NSPbin,lgo_lgo,hard,2,isotonic_cv3
7,0.7000000000000001,0.8,0.75,,,0,,UCI_CTG_NSPbin,lgo_lgo,hard,2,isotonic_cv3
8,0.8,0.9,0.8500000000000001,,,0,,UCI_CTG_NSPbin,lgo_lgo,hard,2,isotonic_cv3
9,0.9,1.0,0.95,1.0,1.0,94,0.0,UCI_CTG_NSPbin,lgo_lgo,hard,2,isotonic_cv3
0,0.0,0.1,0.05,,,0,,UCI_CTG_NSPbin,pysr,base,89,none
1,0.1,0.2,0.15000000000000002,,,0,,UCI_CTG_NSPbin,pysr,base,89,none
2,0.2,0.30000000000000004,0.25,,,0,,UCI_CTG_NSPbin,pysr,base,89,none
3,0.30000000000000004,0.4,0.35000000000000003,,,0,,UCI_CTG_NSPbin,pysr,base,89,none
4,0.4,0.5,0.45,,,0,,UCI_CTG_NSPbin,pysr,base,89,none
5,0.5,0.6000000000000001,0.55,0.5000000074999997,0.0,332,0.5000000074999997,UCI_CTG_NSPbin,pysr,base,89,none
6,0.6000000000000001,0.7000000000000001,0.6500000000000001,,,0,,UCI_CTG_NSPbin,pysr,base,89,none
7,0.7000000000000001,0.8,0.75,0.7310585705563656,1.0,94,0.2689414294436344,UCI_CTG_NSPbin,pysr,base,89,none
8,0.8,0.9,0.8500000000000001,,,0,,UCI_CTG_NSPbin,pysr,base,89,none
9,0.9,1.0,0.95,,,0,,UCI_CTG_NSPbin,pysr,base,89,none
0,0.0,0.1,0.05,0.0,0.0,332,0.0,UCI_CTG_NSPbin,pysr,base,89,isotonic_cv3
1,0.1,0.2,0.15000000000000002,,,0,,UCI_CTG_NSPbin,pysr,base,89,isotonic_cv3
2,0.2,0.30000000000000004,0.25,,,0,,UCI_CTG_NSPbin,pysr,base,89,isotonic_cv3
3,0.30000000000000004,0.4,0.35000000000000003,,,0,,UCI_CTG_NSPbin,pysr,base,89,isotonic_cv3
4,0.4,0.5,0.45,,,0,,UCI_CTG_NSPbin,pysr,base,89,isotonic_cv3
5,0.5,0.6000000000000001,0.55,,,0,,UCI_CTG_NSPbin,pysr,base,89,isotonic_cv3
6,0.6000000000000001,0.7000000000000001,0.6500000000000001,,,0,,UCI_CTG_NSPbin,pysr,base,89,isotonic_cv3
7,0.7000000000000001,0.8,0.75,,,0,,UCI_CTG_NSPbin,pysr,base,89,isotonic_cv3
8,0.8,0.9,0.8500000000000001,,,0,,UCI_CTG_NSPbin,pysr,base,89,isotonic_cv3
9,0.9,1.0,0.95,1.0,1.0,94,0.0,UCI_CTG_NSPbin,pysr,base,89,isotonic_cv3
0,0.0,0.1,0.05,,,0,,UCI_CTG_NSPbin,pysr,base,8,none
1,0.1,0.2,0.15000000000000002,,,0,,UCI_CTG_NSPbin,pysr,base,8,none
2,0.2,0.30000000000000004,0.25,,,0,,UCI_CTG_NSPbin,pysr,base,8,none
3,0.30000000000000004,0.4,0.35000000000000003,,,0,,UCI_CTG_NSPbin,pysr,base,8,none
4,0.4,0.5,0.45,,,0,,UCI_CTG_NSPbin,pysr,base,8,none
5,0.5,0.6000000000000001,0.55,0.5,0.0,332,0.5,UCI_CTG_NSPbin,pysr,base,8,none
6,0.6000000000000001,0.7000000000000001,0.6500000000000001,,,0,,UCI_CTG_NSPbin,pysr,base,8,none
7,0.7000000000000001,0.8,0.75,0.7310585690294861,1.0,94,0.26894143097051393,UCI_CTG_NSPbin,pysr,base,8,none
8,0.8,0.9,0.8500000000000001,,,0,,UCI_CTG_NSPbin,pysr,base,8,none
9,0.9,1.0,0.95,,,0,,UCI_CTG_NSPbin,pysr,base,8,none
0,0.0,0.1,0.05,0.0,0.0,332,0.0,UCI_CTG_NSPbin,pysr,base,8,isotonic_cv3
1,0.1,0.2,0.15000000000000002,,,0,,UCI_CTG_NSPbin,pysr,base,8,isotonic_cv3
2,0.2,0.30000000000000004,0.25,,,0,,UCI_CTG_NSPbin,pysr,base,8,isotonic_cv3
3,0.30000000000000004,0.4,0.35000000000000003,,,0,,UCI_CTG_NSPbin,pysr,base,8,isotonic_cv3
4,0.4,0.5,0.45,,,0,,UCI_CTG_NSPbin,pysr,base,8,isotonic_cv3
5,0.5,0.6000000000000001,0.55,,,0,,UCI_CTG_NSPbin,pysr,base,8,isotonic_cv3
6,0.6000000000000001,0.7000000000000001,0.6500000000000001,,,0,,UCI_CTG_NSPbin,pysr,base,8,isotonic_cv3
7,0.7000000000000001,0.8,0.75,,,0,,UCI_CTG_NSPbin,pysr,base,8,isotonic_cv3
8,0.8,0.9,0.8500000000000001,,,0,,UCI_CTG_NSPbin,pysr,base,8,isotonic_cv3
9,0.9,1.0,0.95,1.0,1.0,94,0.0,UCI_CTG_NSPbin,pysr,base,8,isotonic_cv3
0,0.0,0.1,0.05,,,0,,UCI_CTG_NSPbin,pstree,base,2,none
1,0.1,0.2,0.15000000000000002,,,0,,UCI_CTG_NSPbin,pstree,base,2,none
2,0.2,0.30000000000000004,0.25,,,0,,UCI_CTG_NSPbin,pstree,base,2,none
3,0.30000000000000004,0.4,0.35000000000000003,,,0,,UCI_CTG_NSPbin,pstree,base,2,none
4,0.4,0.5,0.45,,,0,,UCI_CTG_NSPbin,pstree,base,2,none
5,0.5,0.6000000000000001,0.55,0.5,0.10483870967741936,248,0.3951612903225806,UCI_CTG_NSPbin,pstree,base,2,none
6,0.6000000000000001,0.7000000000000001,0.6500000000000001,,,0,,UCI_CTG_NSPbin,pstree,base,2,none
7,0.7000000000000001,0.8,0.75,0.727159434644773,0.0,7,0.727159434644773,UCI_CTG_NSPbin,pstree,base,2,none
8,0.8,0.9,0.8500000000000001,0.8702140094407168,0.0,6,0.8702140094407168,UCI_CTG_NSPbin,pstree,base,2,none
9,0.9,1.0,0.95,0.9937400242389871,0.4121212121212121,165,0.581618812117775,UCI_CTG_NSPbin,pstree,base,2,none
0,0.0,0.1,0.05,0.08462981039429705,0.12429378531073447,177,0.03966397491643742,UCI_CTG_NSPbin,pstree,base,2,isotonic_cv3
1,0.1,0.2,0.15000000000000002,0.11621572871572872,0.06363636363636363,110,0.05257936507936509,UCI_CTG_NSPbin,pstree,base,2,isotonic_cv3
2,0.2,0.30000000000000004,0.25,0.2773887786724758,0.3684210526315789,38,0.09103227395910313,UCI_CTG_NSPbin,pstree,base,2,isotonic_cv3
3,0.30000000000000004,0.4,0.35000000000000003,0.375,0.23076923076923078,13,0.14423076923076922,UCI_CTG_NSPbin,pstree,base,2,isotonic_cv3
4,0.4,0.5,0.45,0.4534601832276252,0.3953488372093023,43,0.05811134601832291,UCI_CTG_NSPbin,pstree,base,2,isotonic_cv3
5,0.5,0.6000000000000001,0.55,0.5,0.8461538461538461,13,0.34615384615384615,UCI_CTG_NSPbin,pstree,base,2,isotonic_cv3
6,0.6000000000000001,0.7000000000000001,0.6500000000000001,0.6717001750805642,0.5555555555555556,9,0.11614461952500865,UCI_CTG_NSPbin,pstree,base,2,isotonic_cv3
7,0.7000000000000001,0.8,0.75,0.7222388955582232,0.6428571428571429,14,0.07938175270108028,UCI_CTG_NSPbin,pstree,base,2,isotonic_cv3
8,0.8,0.9,0.8500000000000001,0.8,0.75,4,0.050000000000000044,UCI_CTG_NSPbin,pstree,base,2,isotonic_cv3
9,0.9,1.0,0.95,1.0,0.6,5,0.4,UCI_CTG_NSPbin,pstree,base,2,isotonic_cv3
0,0.0,0.1,0.05,,,0,,UCI_CTG_NSPbin,rils_rols,base,5,none
1,0.1,0.2,0.15000000000000002,,,0,,UCI_CTG_NSPbin,rils_rols,base,5,none
2,0.2,0.30000000000000004,0.25,,,0,,UCI_CTG_NSPbin,rils_rols,base,5,none
3,0.30000000000000004,0.4,0.35000000000000003,,,0,,UCI_CTG_NSPbin,rils_rols,base,5,none
4,0.4,0.5,0.45,,,0,,UCI_CTG_NSPbin,rils_rols,base,5,none
5,0.5,0.6000000000000001,0.55,0.5283372024090794,0.16901408450704225,213,0.3593231179020372,UCI_CTG_NSPbin,rils_rols,base,5,none
6,0.6000000000000001,0.7000000000000001,0.6500000000000001,0.6481099942934023,0.2556390977443609,133,0.39247089654904144,UCI_CTG_NSPbin,rils_rols,base,5,none
7,0.7000000000000001,0.8,0.75,0.7253411345392393,0.3,80,0.42534113453923933,UCI_CTG_NSPbin,rils_rols,base,5,none
8,0.8,0.9,0.8500000000000001,,,0,,UCI_CTG_NSPbin,rils_rols,base,5,none
9,0.9,1.0,0.95,,,0,,UCI_CTG_NSPbin,rils_rols,base,5,none
0,0.0,0.1,0.05,0.0,0.16666666666666666,6,0.16666666666666666,UCI_CTG_NSPbin,rils_rols,base,5,isotonic_cv3
1,0.1,0.2,0.15000000000000002,0.16684183631324886,0.17716535433070865,254,0.010323518017459787,UCI_CTG_NSPbin,rils_rols,base,5,isotonic_cv3
2,0.2,0.30000000000000004,0.25,0.25370063545093585,0.2808988764044944,89,0.02719824095355855,UCI_CTG_NSPbin,rils_rols,base,5,isotonic_cv3
3,0.30000000000000004,0.4,0.35000000000000003,0.3503157614817413,0.3055555555555556,72,0.04476020592618574,UCI_CTG_NSPbin,rils_rols,base,5,isotonic_cv3
4,0.4,0.5,0.45,0.4,0.5,2,0.09999999999999998,UCI_CTG_NSPbin,rils_rols,base,5,isotonic_cv3
5,0.5,0.6000000000000001,0.55,,,0,,UCI_CTG_NSPbin,rils_rols,base,5,isotonic_cv3
6,0.6000000000000001,0.7000000000000001,0.6500000000000001,,,0,,UCI_CTG_NSPbin,rils_rols,base,5,isotonic_cv3
7,0.7000000000000001,0.8,0.75,,,0,,UCI_CTG_NSPbin,rils_rols,base,5,isotonic_cv3
8,0.8,0.9,0.8500000000000001,,,0,,UCI_CTG_NSPbin,rils_rols,base,5,isotonic_cv3
9,0.9,1.0,0.95,1.0,0.0,3,1.0,UCI_CTG_NSPbin,rils_rols,base,5,isotonic_cv3
0,0.0,0.1,0.05,,,0,,UCI_CTG_NSPbin,rils_rols,base,8,none
1,0.1,0.2,0.15000000000000002,,,0,,UCI_CTG_NSPbin,rils_rols,base,8,none
2,0.2,0.30000000000000004,0.25,,,0,,UCI_CTG_NSPbin,rils_rols,base,8,none
3,0.30000000000000004,0.4,0.35000000000000003,,,0,,UCI_CTG_NSPbin,rils_rols,base,8,none
4,0.4,0.5,0.45,,,0,,UCI_CTG_NSPbin,rils_rols,base,8,none
5,0.5,0.6000000000000001,0.55,,,0,,UCI_CTG_NSPbin,rils_rols,base,8,none
6,0.6000000000000001,0.7000000000000001,0.6500000000000001,,,0,,UCI_CTG_NSPbin,rils_rols,base,8,none
7,0.7000000000000001,0.8,0.75,,,0,,UCI_CTG_NSPbin,rils_rols,base,8,none
8,0.8,0.9,0.8500000000000001,,,0,,UCI_CTG_NSPbin,rils_rols,base,8,none
9,0.9,1.0,0.95,1.0,0.22065727699530516,426,0.7793427230046949,UCI_CTG_NSPbin,rils_rols,base,8,none
0,0.0,0.1,0.05,,,0,,UCI_CTG_NSPbin,rils_rols,base,8,isotonic_cv3
1,0.1,0.2,0.15000000000000002,,,0,,UCI_CTG_NSPbin,rils_rols,base,8,isotonic_cv3
2,0.2,0.30000000000000004,0.25,0.22065727699530516,0.22065727699530516,426,0.0,UCI_CTG_NSPbin,rils_rols,base,8,isotonic_cv3
3,0.30000000000000004,0.4,0.35000000000000003,,,0,,UCI_CTG_NSPbin,rils_rols,base,8,isotonic_cv3
4,0.4,0.5,0.45,,,0,,UCI_CTG_NSPbin,rils_rols,base,8,isotonic_cv3
5,0.5,0.6000000000000001,0.55,,,0,,UCI_CTG_NSPbin,rils_rols,base,8,isotonic_cv3
6,0.6000000000000001,0.7000000000000001,0.6500000000000001,,,0,,UCI_CTG_NSPbin,rils_rols,base,8,isotonic_cv3
7,0.7000000000000001,0.8,0.75,,,0,,UCI_CTG_NSPbin,rils_rols,base,8,isotonic_cv3
8,0.8,0.9,0.8500000000000001,,,0,,UCI_CTG_NSPbin,rils_rols,base,8,isotonic_cv3
9,0.9,1.0,0.95,,,0,,UCI_CTG_NSPbin,rils_rols,base,8,isotonic_cv3
0,0.0,0.1,0.05,,,0,,UCI_CTG_NSPbin,operon,base,2,none
1,0.1,0.2,0.15000000000000002,,,0,,UCI_CTG_NSPbin,operon,base,2,none
2,0.2,0.30000000000000004,0.25,,,0,,UCI_CTG_NSPbin,operon,base,2,none
3,0.30000000000000004,0.4,0.35000000000000003,,,0,,UCI_CTG_NSPbin,operon,base,2,none
4,0.4,0.5,0.45,,,0,,UCI_CTG_NSPbin,operon,base,2,none
5,0.5,0.6000000000000001,0.55,0.500001545309634,0.0,332,0.500001545309634,UCI_CTG_NSPbin,operon,base,2,none
6,0.6000000000000001,0.7000000000000001,0.6500000000000001,,,0,,UCI_CTG_NSPbin,operon,base,2,none
7,0.7000000000000001,0.8,0.75,0.7310556686707491,1.0,94,0.2689443313292509,UCI_CTG_NSPbin,operon,base,2,none
8,0.8,0.9,0.8500000000000001,,,0,,UCI_CTG_NSPbin,operon,base,2,none
9,0.9,1.0,0.95,,,0,,UCI_CTG_NSPbin,operon,base,2,none
