dataset,method,experiment,seed,expr,complexity,cv_loss,test_loss,cv_r2,test_r2
UCI_HydraulicSys_fault_score,lgo,base,8,"add(pow(0.42038288243175576, one), mul(mul(mul(mul(-0.20033596822455443, sub(one, mul(mul(mul(-0.7442417482565357, 0.11988817227794797), sub(1.426536503513577, -0.5856305699987454)), id(PS3_mean)))), sub(one, mul(mul(mul(-0.7442417482565357, 0.11988817227794797), sub(1.426536503513577, -0.5856305699987454)), log(add(zero, 0.9100587814900817))))), 0.8028817282001035), id(PS3_mean)))",13.0,0.015034885670138108,0.013954094854052924,0.48694897132394566,0.4766123266074569
UCI_HydraulicSys_fault_score,lgo,lgo_soft,8,"lgo_and2(pow(1.1419009024704396, gate_expr(div(id(PS3_mean), log(sub(0.47340060294213787, lgo_and3(gate_expr(log(mul(0.8632985109036111, -0.6661554741648678)), as_pos(zero), as_thr(lgo_or2(zero, zero, 25.083894732407995, 0.6784235976667277))), pow(sqrt(lgo_or2(0.33523234999620993, 0.6773377692561049, 33.90414005140636, -1.175944150571273)), lgo(add(-0.2814354723735633, 0.5581938070649535), as_pos(one), as_thr(-1.058983392047065))), pow(sqrt(id(SE_mean)), gate_expr(id(PS1_mean), 22.045245575322344, -0.6051526138557288)), 22.045245575322344, as_thr(log(0.24612388601494764)))))), 110.1072764833882, as_thr(lgo_and2(sqrt(0.13691820805578567), mul(0.08787405588356825, add(sqrt(lgo_or2(pow(-0.27069563140490716, 1.9064837426420924), log(zero), 3.153849937718874, -0.2479376507538164)), pow(lgo(log(zero), 12.753186635218587, as_thr(-1.058983392047065)), id(SE_mean)))), 8.426956829212713, as_thr(0.012878774450804365))))), lgo(0.6504209244622239, as_pos(lgo_or2(sub(sqrt(pow(lgo(lgo_and2(add(-0.12073230516203434, one), lgo_or2(1.2143923760386381, zero, 22.045245575322344, -1.826532827568909), as_pos(zero), as_thr(-1.058983392047065)), 33.90414005140636, -1.0143136612756738), sqrt(0.09972301729353866))), lgo_or2(one, zero, 64.13565774610838, as_thr(-1.058983392047065))), sub(pow(add(log(one), one), lgo(add(0.07841239385739254, one), as_pos(0.6773377692561049), as_thr(-0.9383764107279081))), pow(-0.9383764107279081, gate_expr(id(PS3_mean), 12.753186635218587, as_thr(0.09972301729353866)))), 22.045245575322344, as_thr(-1.058983392047065))), -0.7398964631291384), as_pos(zero), as_thr(-1.2854038131218826))",117.3,0.015507830163510313,0.014431824324644118,0.4579638665204156,0.45869373577523587
UCI_HydraulicSys_fault_score,lgo,lgo_hard,8,"lgo_thre(log(mul(id(idF(idF(PS1_q50))), div(div(div(id(SE_std), mul(id(idF(idF(PS3_peak))), div(id(CE_mean), -1.2967653949501592))), pow(id(idF(idF(idF(PS3_std)))), id(idF(idF(idF(PS4_mean)))))), pow(id(idF(idF(idF(PS1_q50)))), id(idF(idF(idF(VS1_std)))))))), as_pos(add(-1.2967653949501592, zero)), as_thr(sub(id(idF(idF(PS1_q50))), -0.11445256486760744)))",19.5,0.0076241086249324635,0.007230110012888866,0.7245357133022796,0.7288143374689088
UCI_HydraulicSys_fault_score,pysr,base,8,2.10496988019648*sin(PS3_mean + PS3_std) - sin(0.36422244*PS3_skew + 0.05735396*sin(sqrt(PS2_max_diff)) - 0.05735396*sin(0.48705214*SE_mean) + 0.0234170121954052) - 0.3364506,22.75,0.0031360803504368435,,0.8826189451927217,
UCI_HydraulicSys_fault_score,operon,base,8,(0.863497 + (0.006297 * ((((((0.808578 * PS1_q50) / (sqrt(1 + sin((((-0.249087) * SE_mean) / (sqrt(1 + (1.529430 * PS3_std) ^ 2)))) ^ 2))) + (6.283185 * sin((0.434294 * PS2_max_diff)))) + ((-1.866330) * PS2_max_diff)) + (((((0.069432 * SE_std) * (0.434294 * PS2_max_diff)) + sin((2.302585 * ((-0.249087) * PS2_max_diff)))) * sin((0.733237 * ((-0.249087) * PS2_max_diff)))) + ((0.707107 * PS4_max) + (((0.660615 * SE_std) + sin(((0.381180 * PS3_skew) * ((-0.249087) * SE_mean)))) * ((0.707107 * SE_std) / (sqrt(1 + (0.513087 * PS3_skew) ^ 2))))))) * sin(((1.190299 * PS3_mean) + (((0.555783 * PS3_skew) / (sqrt(1 + (2.302585 * PS3_std) ^ 2))) + (1.362568 * PS3_std))))))),80.0,0.18298937234419266,,-5.447562330916351,
UCI_HydraulicSys_fault_score,lgo,base,13,"add(mul(mul(id(idF(idF(PS3_mean))), mul(0.4713999042267579, sqrt(add(0.2698602664258645, zero)))), log(sub(mul(0.09522210328982746, mul(mul(add(mul(id(CE_mean), one), 1.4578611335229412), pow(id(PS3_mean), div(one, -1.583692626853424))), id(idF(idF(idF(PS3_std)))))), add(div(0.4713999042267579, -1.583692626853424), one)))), 0.4068677941770504)",19.5,0.012863751224460306,0.013595551426210101,0.5438862032622269,0.5517693482391512
UCI_HydraulicSys_fault_score,lgo,lgo_soft,13,"gate_expr(sqrt(lgo_or2(mul(add(id(idF(PS1_std)), mul(sub(sqrt(zero), 0.9009200538736146), add(id(idF(idF(PS3_std))), div(zero, zero)))), gate_expr(gate_expr(gate_expr(one, 0.4983999633741663, as_thr(one)), as_pos(div(lgo_and2(one, one, 0.20385570256467278, as_thr(zero)), one)), -0.5701638768502768), as_pos(1.0129861388379706), as_thr(-0.6516819610120405))), lgo(pow(0.024644173223500918, lgo(lgo_and3(id(idF(idF(PS3_kurt))), sub(0.5951424916793518, add(zero, zero)), id(VS1_skew), 7.172595684505093, as_thr(lgo(sub(2.2242326379166353, one), as_pos(1.0129861388379706), 2.3154979995192018))), 0.2514486542242723, 0.9337155474638511)), 0.24947317375334505, -0.45830212794105885), as_pos(lgo(lgo(sqrt(lgo_or2(-0.6875977089180837, 0.27819885238160097, 5.067572114080041, 0.6669990281371582)), as_pos(pow(gate_expr(one, 0.46223207591751736, -2.2940954126435376), -0.5510118643842842)), as_thr(id(FS2_mean))), as_pos(id(VS1_skew)), as_thr(lgo_and2(pow(one, mul(one, zero)), pow(one, zero), as_pos(one), as_thr(-0.6516819610120405))))), -3.53297807157149)), 0.4426454668902757, as_thr(lgo(lgo(div(log(gate_expr(one, 0.4983999633741663, -1.5947538136441095)), lgo_and3(lgo_and3(pow(sub(one, one), lgo_and3(zero, 1.2602540196747254, zero, 0.2824900656714992, as_thr(one))), sqrt(mul(one, zero)), gate_expr(mul(one, one), 0.2514486542242723, as_thr(0.07906873439044879)), as_pos(div(0.9935284200703198, zero)), 1.3993468210405113), lgo_and3(zero, one, one, 3.646782821385981, 0.12811041455339878), div(pow(lgo_and3(zero, one, one, as_pos(1.0129861388379706), -0.11841291950166147), one), id(idF(PS1_std))), 0.20385570256467278, as_thr(lgo_and3(pow(sqrt(one), -0.891864389468962), lgo_or2(zero, zero, 0.2514486542242723, 0.6128010538068062), log(1.2273071226104884), as_pos(one), as_thr(-1.2901151037205913))))), as_pos(one), as_thr(one)), as_pos(div(pow(div(one, 0.9009200538736146), gate_expr(log(one), 3.167057327995399, as_thr(log(one)))), sub(sqrt(lgo_and3(1.6475047283562005, zero, -0.42227776570996345, as_pos(one), 1.3706534351845463)), pow(zero, -2.5245815007484844)))), -1.8709542677137634)))",161.9,0.008152583394102441,0.007715512791225285,0.7125693870550627,0.7456278735106723
UCI_HydraulicSys_fault_score,lgo,lgo_hard,13,"lgo_thre(log(mul(id(idF(PS1_q50)), log(id(SE_mean)))), as_pos(add(log(log(mul(lgo_thre(sub(0.6243742592563635, one), as_pos(-2.2863598888198022), 1.457180109141068), pow(add(id(idF(PS3_std)), pow(pow(-0.822756820275752, one), add(one, zero))), mul(lgo_thre(log(one), as_pos(zero), -0.5713050715854096), lgo_thre(lgo_thre(1.0139545914341916, 0.6371407549409674, 0.12795906000060953), as_pos(zero), -0.10425201257684641)))))), id(SE_mean))), as_thr(log(pow(lgo_thre(sqrt(mul(div(pow(-1.7505484520937749, pow(0.4236414904480463, one)), sub(one, one)), id(idF(PS5_mean)))), 1.4251691383130116, -0.6026878610022945), 1.263047434721761))))",49.0,0.01101220579893134,0.01051200123399594,0.6028845917208656,0.6534306688479564
UCI_HydraulicSys_fault_score,pysr,base,13,sin(FS1_std*PS3_mean - FS1_std*(0.95178384 - PS3_skew/(FS1_std + PS3_mean*1.9234478)) + 0.9683273) - 1*(-0.87346005),15.75,0.003489776078879489,,0.8619202261129703,
UCI_HydraulicSys_fault_score,operon,base,13,(0.930267 + ((-3733.359375) * ((log(cos(((-0.172881) * PS3_std))) * (((log(cos(((-0.172881) * PS3_std))) * log(cos(((-0.172881) * PS3_std)))) * ((cos(((-2.220041) * PS1_std)) + (0.188106 * SE_mean)) + (0.832544 * PS3_skew))) / (sqrt(1 + cos(((-0.173387) * SE_mean)) ^ 2)))) * (((cos(((1.772454 * PS3_max) / (sqrt(1 + cos(cos((0.832544 * PS3_skew))) ^ 2)))) * ((1.155082 * PS3_mean) / (sqrt(1 + sin(((2.302585 * PS3_max) / (sqrt(1 + cos((0.896032 * PS3_skew)) ^ 2)))) ^ 2)))) * (1.234950 * PS3_std)) + (((-0.173387) * SE_mean) * (cos(((1.155082 * PS3_mean) * (1.210443 * VS1_std))) / (sqrt(1 + cos(exp(cos((0.896032 * PS3_skew)))) ^ 2)))))))),93.25,0.1821750486898017,,-5.671829025494909,
