dataset,method,experiment,seed,expr_id,expression,complexity,depth,expr_length,num_gates,num_AND,num_OR,num_soft,num_pair,num_gate_expr
UCI_HydraulicSys_fault_score,lgo,base,2,20,"add(add(0.32298888819900484, sub(sqrt(0.19745965179107833), 0.47013310884243487)), sqrt(add(div(mul(sub(sqrt(sub(sub(add(0.47013310884243487, -0.8214226545853006), id(PS3_std)), id(idF(SE_std)))), id(PS3_kurt)), div(1.0439393477664212, pow(id(PS3_std), add(id(PS3_std), div(mul(-0.49518810788610834, one), sqrt(0.8560404963842614)))))), add(log(zero), add(add(sub(sub(add(one, 1.0439393477664212), id(PS2_max_diff)), add(-0.49518810788610834, div(one, -0.13909618134963395))), add(one, 1.0439393477664212)), sub(sub(sub(add(0.33062995049710325, zero), id(PS2_max_diff)), id(PS2_max_diff)), sub(sub(add(zero, -0.8214226545853006), 1.0439393477664212), id(PS3_std)))))), div(div(zero, add(add(sub(sub(add(one, 1.0439393477664212), id(PS2_max_diff)), 1.0439393477664212), sub(zero, sub(sqrt(one), one))), sub(id(PS2_max_diff), sub(sub(add(one, -0.8633134353444867), id(PS3_std)), id(idF(SE_std)))))), add(sub(sub(add(0.33062995049710325, -0.8214226545853006), id(PS3_kurt)), id(idF(idF(idF(PS3_std))))), -0.8633134353444867)))))",123,10,1025,0,0,0,0,0,0
UCI_HydraulicSys_fault_score,lgo,base,2,21,"add(add(0.32298888819900484, sub(sqrt(0.19745965179107833), 0.47013310884243487)), sqrt(add(div(mul(sub(sqrt(sub(sub(add(0.33062995049710325, -0.8214226545853006), id(PS3_std)), id(idF(SE_std)))), id(PS3_kurt)), div(1.0439393477664212, pow(id(PS3_std), add(id(PS3_std), div(mul(-0.49518810788610834, one), sqrt(0.8560404963842614)))))), add(log(zero), add(add(sub(sub(add(one, 1.0439393477664212), id(PS2_max_diff)), add(-0.49518810788610834, div(one, -0.13909618134963395))), add(one, 1.0439393477664212)), sub(sub(sub(add(0.33062995049710325, zero), id(PS2_max_diff)), id(PS2_max_diff)), sub(sub(add(zero, -0.8214226545853006), 1.0439393477664212), id(PS3_std)))))), div(div(zero, add(sub(add(0.33062995049710325, -0.8214226545853006), id(PS3_std)), sub(id(PS2_max_diff), sub(sub(add(one, -0.8633134353444867), id(PS3_std)), id(idF(PS3_std)))))), add(sub(sub(add(0.33062995049710325, -0.8214226545853006), id(PS3_kurt)), id(idF(PS3_std))), -0.8633134353444867)))))",112,10,966,0,0,0,0,0,0
UCI_HydraulicSys_fault_score,lgo,base,2,22,"add(add(0.32298888819900484, sub(sqrt(0.19745965179107833), 0.47013310884243487)), sqrt(add(div(mul(sub(sqrt(sub(sub(add(0.33062995049710325, -0.8214226545853006), id(PS3_std)), id(idF(SE_std)))), id(PS3_kurt)), div(1.0439393477664212, pow(id(PS3_std), add(id(PS3_std), div(mul(-0.49518810788610834, one), sqrt(0.8560404963842614)))))), add(log(zero), add(add(sub(sub(add(one, 1.0439393477664212), id(PS2_max_diff)), add(-0.49518810788610834, div(one, -0.13909618134963395))), add(one, 1.0439393477664212)), sub(sub(sub(add(0.33062995049710325, zero), id(PS2_max_diff)), id(PS2_max_diff)), sub(sub(add(zero, -0.8214226545853006), 1.0439393477664212), id(PS3_std)))))), div(div(zero, add(add(sub(sub(add(one, 1.0439393477664212), id(PS2_max_diff)), 1.0439393477664212), sub(zero, sub(sqrt(one), one))), sub(id(PS2_max_diff), sub(sub(add(one, -0.8633134353444867), id(PS3_std)), id(idF(PS3_std)))))), one))))",110,10,906,0,0,0,0,0,0
UCI_HydraulicSys_fault_score,lgo,base,2,23,"add(add(0.32298888819900484, sub(sqrt(0.19745965179107833), 0.47013310884243487)), sqrt(add(div(mul(sub(sqrt(sub(sub(add(0.33062995049710325, -0.8214226545853006), id(PS3_std)), id(idF(SE_std)))), id(PS3_kurt)), div(1.0439393477664212, pow(id(PS3_std), add(id(PS3_std), div(mul(-0.49518810788610834, one), sqrt(0.8560404963842614)))))), add(log(zero), add(add(sub(sub(add(one, 1.0439393477664212), id(PS2_max_diff)), add(-0.49518810788610834, div(one, -0.13909618134963395))), add(one, 1.0439393477664212)), sub(sub(sub(add(0.33062995049710325, zero), id(PS2_max_diff)), id(PS2_max_diff)), sub(sub(add(zero, -0.8214226545853006), 1.0439393477664212), id(PS3_std)))))), div(div(zero, add(add(sub(sub(add(one, 1.0439393477664212), id(PS2_max_diff)), 1.0439393477664212), sub(zero, sub(-0.8633134353444867, one))), sub(id(PS2_max_diff), sub(sub(add(one, -0.8633134353444867), id(PS3_std)), id(PS2_max_diff))))), add(sub(sub(add(0.33062995049710325, -0.8214226545853006), id(PS3_kurt)), id(PS2_max_diff)), 0.19745965179107833)))))",118,10,1026,0,0,0,0,0,0
UCI_HydraulicSys_fault_score,lgo,base,2,24,"add(add(0.32298888819900484, sub(sqrt(0.19745965179107833), 0.47013310884243487)), sqrt(add(div(mul(sub(sqrt(sub(sub(add(0.33062995049710325, -0.8214226545853006), id(PS3_std)), id(idF(SE_std)))), id(PS3_kurt)), div(1.0439393477664212, pow(id(PS3_std), add(id(PS3_std), div(mul(-0.49518810788610834, one), sqrt(0.8560404963842614)))))), add(log(zero), add(add(sub(sub(add(one, 1.0439393477664212), id(PS2_max_diff)), add(-0.49518810788610834, div(one, -0.13909618134963395))), add(one, 1.0439393477664212)), sub(sub(sub(add(0.33062995049710325, zero), id(PS2_max_diff)), id(PS2_max_diff)), sub(sub(add(zero, -0.8214226545853006), 1.0439393477664212), id(PS3_std)))))), div(div(zero, add(add(sub(1.0439393477664212, 1.0439393477664212), sub(zero, sub(sqrt(one), one))), div(one, -0.13909618134963395))), add(sub(sub(add(0.33062995049710325, -0.8214226545853006), sub(sub(add(zero, -0.8214226545853006), 1.0439393477664212), id(PS3_std))), id(idF(PS3_std))), -0.8633134353444867)))))",112,10,981,0,0,0,0,0,0
UCI_HydraulicSys_fault_score,lgo,base,2,25,"add(add(0.32298888819900484, sub(sqrt(0.19745965179107833), 0.47013310884243487)), sqrt(add(div(mul(sub(sqrt(sub(sub(add(0.33062995049710325, -0.8214226545853006), id(PS3_std)), id(idF(SE_std)))), id(PS3_kurt)), div(1.0439393477664212, pow(id(PS3_std), add(id(PS3_std), div(mul(-0.49518810788610834, one), sqrt(0.8560404963842614)))))), add(log(zero), add(add(sub(sub(add(one, 1.0439393477664212), id(PS2_max_diff)), add(-0.49518810788610834, div(one, -0.13909618134963395))), add(one, 1.0439393477664212)), sub(sub(sub(add(0.33062995049710325, zero), id(PS2_max_diff)), id(PS2_max_diff)), sub(sub(add(zero, -0.8214226545853006), 1.0439393477664212), id(PS3_std)))))), div(div(zero, add(add(sub(sub(add(one, 1.0439393477664212), id(PS2_max_diff)), 1.0439393477664212), sub(zero, sub(sqrt(one), one))), sub(id(PS2_max_diff), sub(sub(add(one, -0.8633134353444867), id(PS3_std)), id(idF(PS3_std)))))), add(sub(sub(add(0.33062995049710325, -0.8214226545853006), id(PS3_kurt)), id(idF(PS3_std))), -0.8633134353444867)))))",121,10,1016,0,0,0,0,0,0
UCI_HydraulicSys_fault_score,lgo,base,2,26,"add(add(0.32298888819900484, sub(sqrt(0.19745965179107833), 0.47013310884243487)), sqrt(add(div(mul(sub(sqrt(sub(sub(add(0.33062995049710325, -0.8214226545853006), id(PS3_std)), id(idF(SE_std)))), id(PS3_kurt)), div(1.0439393477664212, pow(id(PS3_std), add(id(PS3_std), div(mul(-0.49518810788610834, one), sqrt(0.8560404963842614)))))), add(log(zero), add(add(sub(sub(add(one, 1.0439393477664212), id(PS2_max_diff)), add(-0.49518810788610834, div(one, -0.13909618134963395))), add(one, 1.0439393477664212)), sub(sub(sub(add(0.33062995049710325, zero), id(PS2_max_diff)), id(PS2_max_diff)), sub(sub(add(zero, -0.8214226545853006), 1.0439393477664212), id(PS3_std)))))), div(div(zero, add(add(sub(sub(add(one, 1.0439393477664212), id(PS2_max_diff)), 1.0439393477664212), sub(zero, sub(sqrt(one), one))), sub(id(PS3_kurt), sub(sub(add(one, -0.8633134353444867), id(PS3_std)), id(PS2_max_diff))))), add(sub(sub(add(0.33062995049710325, -0.8214226545853006), id(PS3_kurt)), id(idF(PS3_std))), -0.8633134353444867)))))",120,10,1012,0,0,0,0,0,0
UCI_HydraulicSys_fault_score,lgo,base,2,27,"add(add(0.32298888819900484, sub(sqrt(0.19745965179107833), 0.47013310884243487)), sqrt(add(div(mul(sub(sqrt(sub(sub(add(0.33062995049710325, -0.8214226545853006), id(PS3_std)), id(idF(SE_std)))), id(PS3_kurt)), div(1.0439393477664212, pow(id(PS3_std), add(id(PS3_std), div(mul(-0.49518810788610834, one), sqrt(0.8560404963842614)))))), add(log(zero), add(add(sub(sub(add(one, 1.0439393477664212), id(PS2_max_diff)), add(-0.49518810788610834, div(one, -0.13909618134963395))), add(one, 1.0439393477664212)), sub(sub(sub(add(0.33062995049710325, zero), id(PS2_max_diff)), id(PS2_max_diff)), sub(sub(add(zero, -0.8214226545853006), 1.0439393477664212), id(PS3_std)))))), div(div(zero, add(add(sub(sub(add(one, 1.0439393477664212), id(PS2_max_diff)), 1.0439393477664212), sub(zero, sub(sqrt(one), one))), sub(id(PS2_max_diff), sub(sub(add(one, -0.8633134353444867), id(PS3_std)), id(idF(PS3_std)))))), log(sqrt(log(sqrt(zero))))))))",114,10,929,0,0,0,0,0,0
UCI_HydraulicSys_fault_score,lgo,base,2,28,"add(add(0.32298888819900484, sub(sqrt(0.19745965179107833), 0.47013310884243487)), sqrt(add(div(mul(sub(sqrt(sub(sub(add(0.33062995049710325, -0.8214226545853006), id(PS3_std)), id(idF(SE_std)))), id(PS3_kurt)), div(1.0439393477664212, pow(id(PS3_std), add(id(PS3_std), div(mul(-0.49518810788610834, one), sqrt(0.8560404963842614)))))), add(log(zero), add(add(sub(sub(add(one, 1.0439393477664212), id(PS2_max_diff)), add(-0.49518810788610834, div(one, -0.13909618134963395))), add(one, 1.0439393477664212)), sub(sub(sub(add(0.33062995049710325, zero), id(PS2_max_diff)), id(PS2_max_diff)), sub(sub(add(zero, -0.8214226545853006), 1.0439393477664212), id(PS3_std)))))), div(div(zero, add(add(sub(sub(add(one, 1.0439393477664212), id(PS2_max_diff)), 1.0439393477664212), sub(zero, sub(sqrt(one), one))), sub(id(PS2_max_diff), sub(sub(add(one, -0.8633134353444867), id(PS3_std)), id(idF(PS3_std)))))), add(sub(sub(add(0.33062995049710325, -0.8214226545853006), sub(sub(add(zero, -0.8214226545853006), 1.0439393477664212), id(PS3_std))), id(idF(PS3_std))), -0.8633134353444867)))))",127,10,1077,0,0,0,0,0,0
UCI_HydraulicSys_fault_score,lgo,base,2,29,"add(add(0.32298888819900484, sub(sqrt(0.19745965179107833), 0.47013310884243487)), sqrt(add(div(mul(sub(sqrt(sub(sub(add(0.33062995049710325, -0.8214226545853006), id(PS3_std)), id(idF(SE_std)))), id(PS3_kurt)), div(1.0439393477664212, pow(id(PS3_std), add(id(PS3_std), div(mul(-0.49518810788610834, one), sqrt(0.8560404963842614)))))), add(log(zero), add(add(sub(sub(add(one, 1.0439393477664212), id(PS2_max_diff)), add(id(PS2_max_diff), div(one, -0.13909618134963395))), add(one, -0.8633134353444867)), sub(sub(add(one, 1.0439393477664212), id(PS2_max_diff)), sub(sub(add(zero, -0.8214226545853006), 1.0439393477664212), id(PS3_std)))))), div(div(zero, 0.8560404963842614), add(sub(add(one, 1.0439393477664212), id(idF(PS3_std))), -0.8633134353444867)))))",88,10,757,0,0,0,0,0,0
