dataset,method,experiment,rank,expr,complexity,cv_metric,seed
UCI_CTG_NSPbin,lgo,base,70,"sqrt(add(mul(id(idF(idF(MeanHist))), zero), sqrt(sqrt(pow(sqrt(sqrt(id(idF(NSP)))), zero)))))",11.5,0.0,5
UCI_CTG_NSPbin,lgo,base,71,"sqrt(div(sqrt(id(NSP)), sqrt(id(NSP))))",6.0,0.0,55
UCI_CTG_NSPbin,lgo,base,72,"sqrt(div(sqrt(id(idF(idF(NSP)))), sqrt(id(NSP))))",6.0,0.0,55
UCI_CTG_NSPbin,lgo,base,73,"sqrt(div(sqrt(id(idF(idF(idF(NSP))))), sqrt(id(idF(NSP)))))",6.0,0.0,55
UCI_CTG_NSPbin,lgo,base,74,"sqrt(div(sqrt(id(idF(NSP))), sqrt(id(idF(idF(NSP))))))",6.0,0.0,55
UCI_CTG_NSPbin,lgo,base,75,"sqrt(div(sqrt(id(idF(idF(NSP)))), sqrt(id(idF(NSP)))))",6.0,0.0,55
UCI_CTG_NSPbin,lgo,base,76,"sqrt(sqrt(div(sqrt(id(idF(NSP))), sqrt(id(idF(NSP))))))",7.5,0.0,55
UCI_CTG_NSPbin,lgo,base,77,"sqrt(sqrt(sqrt(div(sqrt(id(NSP)), sqrt(id(idF(idF(NSP))))))))",9.0,0.0,55
UCI_CTG_NSPbin,lgo,base,78,"sqrt(sqrt(sqrt(div(sqrt(id(NSP)), sqrt(id(NSP))))))",9.0,0.0,55
UCI_CTG_NSPbin,lgo,base,79,"sqrt(sqrt(sqrt(div(sqrt(id(NSP)), sqrt(id(idF(NSP)))))))",9.0,0.0,55
UCI_CTG_NSPbin,lgo,base,80,"sqrt(sqrt(sqrt(div(sqrt(id(idF(idF(NSP)))), sqrt(id(idF(NSP)))))))",9.0,0.0,55
UCI_CTG_NSPbin,lgo,base,81,"sqrt(pow(id(idF(NSP)), sqrt(pow(mul(pow(id(idF(NSP)), 0.04140998061229499), div(div(add(-1.1955690888362105, -0.8442171114507365), add(-0.4070146956138785, zero)), div(add(-1.6700364582020926, 0.2525629093904675), add(0.2865697884972181, -0.27049748103722915)))), sqrt(add(sub(pow(-0.9521704528810523, zero), log(-0.8470420589581026)), id(idF(NSP))))))))",25.5,0.0,8
UCI_CTG_NSPbin,lgo,base,82,"sqrt(add(pow(id(NSP), sqrt(pow(mul(mul(div(sqrt(zero), div(one, one)), pow(sub(one, zero), mul(one, zero))), div(div(add(-1.1955690888362105, -0.8442171114507365), add(-0.4070146956138785, one)), div(id(DP), add(0.2865697884972181, -0.27049748103722915)))), sqrt(add(sub(pow(-0.9521704528810523, zero), log(-0.8470420589581026)), id(idF(VarHist))))))), zero))",33.0,0.0,8
UCI_CTG_NSPbin,lgo,base,83,"sqrt(add(pow(id(NSP), sqrt(pow(mul(mul(div(sqrt(zero), div(one, one)), pow(sub(one, zero), div(1.1726450579509076, zero))), div(div(add(-1.1955690888362105, -0.8442171114507365), add(-0.4070146956138785, zero)), div(id(DP), add(0.2865697884972181, -0.27049748103722915)))), sqrt(add(sub(pow(-0.9521704528810523, zero), log(-0.8470420589581026)), id(idF(NSP))))))), sqrt(zero)))",35.0,0.0,8
UCI_CTG_NSPbin,lgo,base,84,"sqrt(add(pow(id(idF(NSP)), sqrt(pow(mul(mul(div(sqrt(zero), div(one, one)), pow(sub(one, zero), div(1.1726450579509076, zero))), div(div(add(-1.1955690888362105, -0.8442171114507365), add(-0.4070146956138785, zero)), div(id(DP), add(0.2865697884972181, -0.27049748103722915)))), sqrt(add(sub(pow(-0.9521704528810523, zero), zero), id(idF(VarHist))))))), div(sqrt(zero), div(one, one))))",36.5,0.0,8
UCI_CTG_NSPbin,lgo,base,85,"sqrt(add(pow(id(idF(NSP)), sqrt(pow(mul(mul(div(sqrt(zero), div(one, one)), pow(sub(one, zero), div(1.1726450579509076, zero))), div(div(zero, add(-0.4070146956138785, zero)), div(id(DP), add(log(-1.0965164884898284), -0.27049748103722915)))), sqrt(add(sub(pow(-0.9521704528810523, zero), log(-0.8470420589581026)), id(idF(VarHist))))))), sqrt(log(-0.8470420589581026))))",37.0,0.0,8
UCI_CTG_NSPbin,lgo,base,86,"sqrt(add(pow(id(idF(NSP)), sqrt(pow(mul(mul(div(sqrt(zero), div(one, one)), pow(sub(one, zero), div(1.1726450579509076, zero))), div(div(add(-1.1955690888362105, -0.8442171114507365), add(-0.4070146956138785, zero)), div(id(DP), add(0.2865697884972181, -0.27049748103722915)))), sqrt(add(sub(pow(-0.9521704528810523, zero), log(-0.8470420589581026)), id(NSP)))))), div(sqrt(zero), div(one, one))))",38.0,0.0,8
UCI_CTG_NSPbin,lgo,base,87,"sqrt(add(pow(id(NSP), sqrt(pow(mul(mul(div(sqrt(zero), div(one, one)), pow(sub(one, zero), div(1.1726450579509076, zero))), div(div(add(-1.1955690888362105, -0.8442171114507365), add(-0.4070146956138785, zero)), div(id(DP), add(0.2865697884972181, -0.27049748103722915)))), sqrt(add(sub(pow(-0.9521704528810523, zero), log(-0.8470420589581026)), id(idF(VarHist))))))), div(sqrt(zero), div(one, one))))",38.0,0.0,8
UCI_CTG_NSPbin,lgo,base,88,"sqrt(add(pow(id(idF(NSP)), sqrt(pow(mul(mul(div(sqrt(zero), div(div(one, -1.1335012538703022), one)), pow(sub(one, zero), div(1.1726450579509076, zero))), div(div(add(-1.1955690888362105, -0.8442171114507365), add(-0.4070146956138785, zero)), div(id(DP), add(pow(zero, 0.04140998061229499), -0.27049748103722915)))), sqrt(sqrt(id(idF(idF(NSP)))))))), sqrt(mul(log(one), log(one)))))",38.5,0.0,8
UCI_CTG_NSPbin,lgo,base,89,"sqrt(add(pow(id(idF(NSP)), sqrt(pow(mul(mul(div(pow(one, 0.8521201809780922), div(div(one, -1.1335012538703022), one)), pow(sub(one, zero), div(1.1726450579509076, zero))), div(add(zero, zero), div(id(DP), add(0.2865697884972181, -0.27049748103722915)))), sqrt(add(sub(pow(-0.9521704528810523, zero), log(-0.8470420589581026)), id(idF(idF(NSP)))))))), sqrt(mul(div(sqrt(zero), div(one, one)), pow(sub(one, zero), div(1.1726450579509076, zero))))))",44.5,0.0,8
UCI_CTG_NSPbin,lgo,base,90,"sqrt(add(pow(id(idF(idF(idF(NSP)))), sqrt(pow(mul(mul(div(sqrt(zero), div(one, one)), pow(sub(one, zero), div(1.1726450579509076, zero))), div(div(add(-1.1955690888362105, -0.8442171114507365), add(-0.4070146956138785, zero)), div(id(DP), add(0.2865697884972181, div(0.04140998061229499, -1.515817875470785))))), sqrt(add(sub(pow(-0.9521704528810523, zero), log(-0.8470420589581026)), id(idF(VarHist))))))), sqrt(mul(div(sqrt(zero), div(one, one)), pow(sub(one, zero), div(1.1726450579509076, zero))))))",46.5,0.0,8
UCI_CTG_NSPbin,lgo,base,91,"sqrt(pow(id(idF(NSP)), sqrt(pow(mul(mul(div(sqrt(zero), div(one, one)), pow(sub(one, zero), div(1.1726450579509076, zero))), div(div(add(-1.1955690888362105, -0.8442171114507365), add(-0.4070146956138785, id(NSP))), div(id(DP), add(0.2865697884972181, -0.27049748103722915)))), sqrt(add(sub(pow(-0.9521704528810523, zero), log(-0.8470420589581026)), id(idF(NSP))))))))",32.5,0.0,89
UCI_CTG_NSPbin,lgo,base,92,"sqrt(add(pow(id(idF(NSP)), sqrt(pow(mul(mul(div(sqrt(zero), div(one, one)), pow(sub(one, zero), div(1.1726450579509076, zero))), div(div(add(-1.1955690888362105, -0.8442171114507365), add(-0.4070146956138785, zero)), div(id(DP), add(0.2865697884972181, -0.27049748103722915)))), sqrt(add(sub(pow(-0.9521704528810523, zero), log(-0.8470420589581026)), id(idF(NSP))))))), zero))",33.5,0.0,89
UCI_CTG_NSPbin,lgo,base,93,"sqrt(add(pow(id(idF(NSP)), sqrt(pow(mul(mul(div(zero, div(one, one)), pow(sub(one, zero), div(1.1726450579509076, zero))), div(div(div(id(MeanHist), add(-0.2617674388651717, zero)), sub(pow(-0.3612609309754832, -0.8279875762232879), mul(zero, one))), id(Nmax))), sqrt(add(sub(pow(-0.9521704528810523, zero), log(-0.8470420589581026)), id(idF(NSP))))))), zero))",34.0,0.0,89
UCI_CTG_NSPbin,lgo,base,94,"sqrt(add(pow(id(idF(NSP)), sqrt(pow(mul(mul(div(zero, div(one, one)), pow(sub(one, zero), div(1.1726450579509076, zero))), div(div(add(-1.1955690888362105, -0.8442171114507365), add(-0.4070146956138785, zero)), div(id(DP), add(0.2865697884972181, -0.27049748103722915)))), sqrt(add(sub(pow(-0.9521704528810523, zero), log(-0.8470420589581026)), id(idF(idF(NSP)))))))), sqrt(log(zero))))",35.0,0.0,89
UCI_CTG_NSPbin,lgo,base,95,"sqrt(add(pow(id(idF(idF(NSP))), sqrt(pow(mul(mul(div(sqrt(zero), div(one, one)), pow(sub(one, one), div(1.1726450579509076, zero))), div(div(add(-1.1955690888362105, -0.8442171114507365), add(-0.4070146956138785, zero)), div(id(DP), add(0.2865697884972181, -0.27049748103722915)))), sqrt(add(sub(pow(-0.9521704528810523, zero), log(zero)), id(idF(VarHist))))))), sqrt(zero)))",35.0,0.0,89
UCI_CTG_NSPbin,lgo,base,96,"sqrt(add(pow(id(idF(NSP)), sqrt(pow(mul(mul(div(sqrt(zero), div(one, one)), pow(sub(one, zero), div(1.1726450579509076, zero))), div(div(add(-1.1955690888362105, -0.8442171114507365), add(-0.4070146956138785, zero)), div(id(DP), add(0.2865697884972181, -0.27049748103722915)))), sqrt(add(sub(pow(-0.9521704528810523, zero), log(-0.8470420589581026)), id(NSP)))))), sqrt(add(-1.1955690888362105, -0.8442171114507365))))",36.0,0.0,89
