dataset,task,method,experiment,seed,split,metric,value
NHANES_metabolic_score,regression,lgo,base,34,1,RMSE,0.6885922915365755
NHANES_metabolic_score,regression,lgo,base,34,1,MAE,0.5549468618880801
NHANES_metabolic_score,regression,lgo,base,34,1,R2,0.7288632905347023
NHANES_metabolic_score,regression,lgo,lgo_soft,34,1,RMSE,1.076883875100377
NHANES_metabolic_score,regression,lgo,lgo_soft,34,1,MAE,0.8753186557036152
NHANES_metabolic_score,regression,lgo,lgo_soft,34,1,R2,0.3368652971097347
NHANES_metabolic_score,regression,lgo,lgo_hard,34,1,RMSE,0.5819443870610507
NHANES_metabolic_score,regression,lgo,lgo_hard,34,1,MAE,0.4161110167062363
NHANES_metabolic_score,regression,lgo,lgo_hard,34,1,R2,0.8063457755986887
NHANES_metabolic_score,regression,pysr,base,34,1,RMSE,0.736600886650587
NHANES_metabolic_score,regression,pysr,base,34,1,MAE,0.594248561723758
NHANES_metabolic_score,regression,pysr,base,34,1,R2,0.6897380752755815
NHANES_metabolic_score,regression,operon,base,34,1,RMSE,0.6798551818548507
NHANES_metabolic_score,regression,operon,base,34,1,MAE,0.5447814975914103
NHANES_metabolic_score,regression,operon,base,34,1,R2,0.7357002015510974
NHANES_metabolic_score,regression,lgo,base,55,1,RMSE,0.6912066557666934
NHANES_metabolic_score,regression,lgo,base,55,1,MAE,0.5673715223603142
NHANES_metabolic_score,regression,lgo,base,55,1,R2,0.7230864441032363
NHANES_metabolic_score,regression,lgo,lgo_soft,55,1,RMSE,0.8449457780530699
NHANES_metabolic_score,regression,lgo,lgo_soft,55,1,MAE,0.6765518762333115
NHANES_metabolic_score,regression,lgo,lgo_soft,55,1,R2,0.5862042038751865
NHANES_metabolic_score,regression,lgo,lgo_hard,55,1,RMSE,0.6730841050586678
NHANES_metabolic_score,regression,lgo,lgo_hard,55,1,MAE,0.5318257484297492
NHANES_metabolic_score,regression,lgo,lgo_hard,55,1,R2,0.7374167234163229
NHANES_metabolic_score,regression,pysr,base,55,1,RMSE,0.7390679367631396
NHANES_metabolic_score,regression,pysr,base,55,1,MAE,0.5941726868584998
NHANES_metabolic_score,regression,pysr,base,55,1,R2,0.683410055445755
NHANES_metabolic_score,regression,operon,base,55,1,RMSE,0.5717236918273805
NHANES_metabolic_score,regression,operon,base,55,1,MAE,0.4493979403139724
NHANES_metabolic_score,regression,operon,base,55,1,R2,0.81054731152982
NHANES_metabolic_score,regression,lgo,base,89,1,RMSE,0.8126217688203164
NHANES_metabolic_score,regression,lgo,base,89,1,MAE,0.6455815596917082
NHANES_metabolic_score,regression,lgo,base,89,1,R2,0.6247106734390946
NHANES_metabolic_score,regression,lgo,lgo_soft,89,1,RMSE,0.8946630313763121
NHANES_metabolic_score,regression,lgo,lgo_soft,89,1,MAE,0.707913353397873
NHANES_metabolic_score,regression,lgo,lgo_soft,89,1,R2,0.5451080065906855
NHANES_metabolic_score,regression,lgo,lgo_hard,89,1,RMSE,0.7703963390011913
NHANES_metabolic_score,regression,lgo,lgo_hard,89,1,MAE,0.6094130683688269
NHANES_metabolic_score,regression,lgo,lgo_hard,89,1,R2,0.6626989219445334
NHANES_metabolic_score,regression,pysr,base,89,1,RMSE,0.7060703091418804
NHANES_metabolic_score,regression,pysr,base,89,1,MAE,0.5586909709040119
NHANES_metabolic_score,regression,pysr,base,89,1,R2,0.7166747977370596
NHANES_metabolic_score,regression,operon,base,89,1,RMSE,0.5908556478649807
NHANES_metabolic_score,regression,operon,base,89,1,MAE,0.4699495601015796
NHANES_metabolic_score,regression,operon,base,89,1,R2,0.8015952382653534
