dataset,method,experiment,rank,expr,complexity,cv_metric,seed
UCI_Heart_Cleveland_num,lgo,base,23,"sqrt(add(add(sub(sub(-0.4445856447328498, sub(pow(zero, id(idF(chol))), sqrt(pow(id(ca), id(chol))))), sub(sub(pow(zero, div(sqrt(-1.5058313294459944), sqrt(-1.5058313294459944))), sqrt(pow(id(ca), id(chol)))), id(cp))), div(sqrt(sub(sub(pow(zero, sqrt(-1.5058313294459944)), sqrt(pow(id(ca), id(slope)))), id(cp))), sub(-0.4445856447328498, sub(pow(zero, sqrt(-0.4445856447328498)), sqrt(pow(pow(id(ca), zero), zero)))))), add(add(id(oldpeak), id(thal)), id(idF(slope)))))",49.0,0.4868870476320004,2
UCI_Heart_Cleveland_num,lgo,base,24,"sqrt(add(add(sub(sub(-0.4445856447328498, sub(pow(zero, id(cp)), sqrt(pow(id(ca), id(chol))))), sub(sub(pow(zero, div(sqrt(-1.5058313294459944), sqrt(-1.5058313294459944))), sqrt(pow(id(ca), id(chol)))), id(cp))), div(sqrt(sub(sub(pow(zero, sqrt(-1.5058313294459944)), sqrt(pow(id(ca), id(slope)))), id(cp))), sub(-0.4445856447328498, sub(pow(zero, sqrt(-0.4445856447328498)), sqrt(pow(pow(id(ca), zero), zero)))))), add(add(id(oldpeak), id(thal)), id(idF(slope)))))",49.0,0.4868870476320004,2
UCI_Heart_Cleveland_num,lgo,base,25,"sqrt(add(add(sub(sub(-0.4445856447328498, sub(pow(zero, id(idF(idF(thal)))), sqrt(pow(id(ca), id(chol))))), sub(sub(pow(zero, div(sqrt(-1.5058313294459944), sqrt(-1.5058313294459944))), sqrt(pow(id(ca), id(chol)))), id(cp))), div(sqrt(sub(sub(pow(zero, sqrt(-1.5058313294459944)), sqrt(pow(id(ca), id(slope)))), id(cp))), sub(-0.4445856447328498, sub(pow(zero, sqrt(sub(mul(1.0039876730987263, one), zero))), sqrt(pow(pow(id(ca), zero), id(chol))))))), add(add(id(oldpeak), id(thal)), id(idF(slope)))))",51.0,0.4868870476320004,2
UCI_Heart_Cleveland_num,lgo,base,26,"sqrt(add(add(sub(sub(-0.4445856447328498, sub(pow(zero, id(idF(oldpeak))), sqrt(pow(id(ca), id(chol))))), sub(sub(pow(zero, div(sqrt(-1.5058313294459944), sqrt(-1.5058313294459944))), sqrt(pow(id(ca), id(chol)))), id(cp))), div(sqrt(sub(sub(pow(zero, sqrt(-1.5058313294459944)), sqrt(pow(id(ca), id(slope)))), id(cp))), sub(-0.4445856447328498, sub(pow(pow(zero, id(thal)), sqrt(-0.4445856447328498)), sqrt(pow(pow(id(ca), zero), pow(zero, sqrt(-0.4445856447328498)))))))), add(add(id(oldpeak), id(thal)), id(idF(slope)))))",54.5,0.4868870476320004,2
UCI_Heart_Cleveland_num,lgo,base,27,"sqrt(add(add(sub(sub(-0.4445856447328498, sub(pow(zero, id(idF(idF(thal)))), sqrt(pow(id(ca), id(chol))))), sub(sub(pow(zero, div(sqrt(-1.5058313294459944), id(thal))), sqrt(pow(id(ca), id(chol)))), id(cp))), div(sqrt(sub(sub(pow(zero, sqrt(-1.5058313294459944)), sqrt(pow(id(ca), id(chol)))), id(cp))), sub(-0.4445856447328498, sub(pow(zero, sqrt(-1.5058313294459944)), sqrt(pow(pow(id(ca), zero), zero)))))), add(add(id(idF(idF(idF(oldpeak)))), id(idF(idF(idF(idF(thal)))))), id(idF(slope)))))",47.5,0.5051071213711984,2
UCI_Heart_Cleveland_num,lgo,base,28,"sqrt(add(add(sub(sub(-0.4445856447328498, sub(pow(zero, div(one, id(idF(cp)))), sqrt(pow(id(ca), id(chol))))), sub(sub(pow(zero, div(one, id(chol))), sqrt(pow(id(ca), id(chol)))), id(cp))), div(sqrt(sub(sub(pow(zero, sqrt(-1.5058313294459944)), sqrt(pow(id(ca), id(chol)))), id(cp))), sub(-0.4445856447328498, sub(pow(zero, sqrt(-1.5058313294459944)), sqrt(pow(pow(id(ca), zero), zero)))))), add(add(id(idF(idF(oldpeak))), id(idF(idF(idF(idF(thal)))))), id(idF(slope)))))",47.5,0.5051071213711984,2
UCI_Heart_Cleveland_num,lgo,base,29,"sqrt(add(add(sub(sub(-0.4445856447328498, sub(pow(zero, div(one, id(idF(thal)))), sqrt(pow(id(ca), id(chol))))), sub(sub(pow(zero, div(one, id(chol))), sqrt(pow(id(ca), id(chol)))), id(cp))), div(sqrt(sub(sub(pow(zero, sqrt(-1.5058313294459944)), sqrt(pow(id(ca), id(chol)))), id(cp))), sub(-0.4445856447328498, sub(pow(zero, sqrt(-1.5058313294459944)), sqrt(pow(pow(id(ca), zero), zero)))))), add(add(id(idF(idF(oldpeak))), id(idF(idF(idF(idF(thal)))))), id(idF(slope)))))",47.5,0.5051071213711984,2
UCI_Heart_Cleveland_num,lgo,base,30,"sqrt(add(add(sub(sub(-0.4445856447328498, sub(pow(zero, id(idF(idF(thal)))), sqrt(pow(id(ca), id(chol))))), sub(sub(pow(zero, div(sqrt(-1.5058313294459944), id(thal))), sqrt(pow(id(ca), id(chol)))), id(cp))), div(sqrt(sub(sub(pow(zero, sqrt(-1.5058313294459944)), sqrt(pow(id(ca), id(chol)))), id(cp))), sub(-0.4445856447328498, sub(pow(zero, sqrt(-1.5058313294459944)), sqrt(pow(pow(id(ca), zero), zero)))))), add(add(id(idF(idF(idF(idF(oldpeak))))), id(idF(idF(idF(idF(thal)))))), id(idF(slope)))))",47.5,0.5051071213711984,2
UCI_Heart_Cleveland_num,lgo,base,31,"sqrt(add(add(id(idF(ca)), add(id(thal), id(oldpeak))), add(sqrt(sub(add(pow(sqrt(mul(1.0517180684403664, zero)), div(div(div(one, one), one), log(-1.4478058978820183))), sub(sub(log(add(one, one)), id(idF(age))), log(pow(sub(zero, -0.3668739071519452), sub(-0.4418923211054181, zero))))), div(sub(log(one), sub(one, add(one, -1.0921844214721166))), id(ca)))), sub(sub(pow(id(cp), pow(div(add(-0.3668739071519452, 0.8296856133176871), id(restecg)), one)), div(div(sub(log(one), sub(0.8296856133176871, add(one, -1.0921844214721166))), sqrt(mul(one, 1.7204449814835798))), pow(pow(id(idF(slope)), 1.7204449814835798), id(trestbps)))), pow(div(pow(sqrt(pow(sqrt(zero), sub(one, one))), sub(one, 0.21341613310551788)), sub(pow(sqrt(zero), sub(one, add(one, one))), id(exang))), pow(id(idF(idF(cp))), id(ca)))))))",79.0,0.4423473737954766,21
UCI_Heart_Cleveland_num,lgo,base,32,"sqrt(add(add(id(idF(ca)), add(id(thal), id(oldpeak))), add(sqrt(sub(add(pow(sqrt(mul(1.0517180684403664, zero)), div(div(sqrt(zero), one), log(-1.4478058978820183))), sub(sub(log(add(one, one)), id(idF(age))), log(pow(sub(zero, -0.3668739071519452), sub(-0.4418923211054181, zero))))), div(sub(log(one), sub(one, add(one, -1.0921844214721166))), id(ca)))), sub(sub(pow(id(cp), pow(div(add(-0.3668739071519452, 0.8296856133176871), id(restecg)), one)), div(div(sub(log(one), sub(0.8296856133176871, add(one, -1.0921844214721166))), sqrt(mul(one, 1.7204449814835798))), pow(pow(id(idF(slope)), 1.7204449814835798), id(trestbps)))), pow(div(pow(sqrt(pow(sqrt(zero), sub(one, one))), sub(one, 0.21341613310551788)), sub(pow(sqrt(zero), sub(one, add(one, -1.0921844214721166))), id(ca))), pow(id(cp), -1.0921844214721166))))))",79.0,0.4423473737954766,21
