dataset,task,method,experiment,seed,split,metric,value
UCI_CTG_NSPbin,binary_classification,lgo,lgo_soft,34,1,AUPRC,1.0
UCI_CTG_NSPbin,binary_classification,lgo,lgo_soft,34,1,Brier,0.21059895119085267
UCI_CTG_NSPbin,binary_classification,lgo,lgo_hard,34,1,AUROC,1.0
UCI_CTG_NSPbin,binary_classification,lgo,lgo_hard,34,1,AUPRC,1.0
UCI_CTG_NSPbin,binary_classification,lgo,lgo_hard,34,1,Brier,0.21059895119085267
UCI_CTG_NSPbin,binary_classification,pysr,base,34,1,AUROC,1.0
UCI_CTG_NSPbin,binary_classification,pysr,base,34,1,AUPRC,1.0
UCI_CTG_NSPbin,binary_classification,pysr,base,34,1,Brier,0.2105989722096085
UCI_CTG_NSPbin,binary_classification,operon,base,34,1,AUROC,1.0
UCI_CTG_NSPbin,binary_classification,operon,base,34,1,AUPRC,1.0
UCI_CTG_NSPbin,binary_classification,operon,base,34,1,Brier,0.2105973687446149
UCI_CTG_NSPbin,binary_classification,lgo,base,55,1,AUROC,1.0
UCI_CTG_NSPbin,binary_classification,lgo,base,55,1,AUPRC,1.0
UCI_CTG_NSPbin,binary_classification,lgo,base,55,1,Brier,0.21059895119085267
UCI_CTG_NSPbin,binary_classification,lgo,lgo_soft,55,1,AUROC,1.0
UCI_CTG_NSPbin,binary_classification,lgo,lgo_soft,55,1,AUPRC,1.0
UCI_CTG_NSPbin,binary_classification,lgo,lgo_soft,55,1,Brier,0.21059895119085267
UCI_CTG_NSPbin,binary_classification,lgo,lgo_hard,55,1,AUROC,1.0
UCI_CTG_NSPbin,binary_classification,lgo,lgo_hard,55,1,AUPRC,1.0
UCI_CTG_NSPbin,binary_classification,lgo,lgo_hard,55,1,Brier,0.21059895119085267
UCI_CTG_NSPbin,binary_classification,pysr,base,55,1,AUROC,1.0
UCI_CTG_NSPbin,binary_classification,pysr,base,55,1,AUPRC,1.0
UCI_CTG_NSPbin,binary_classification,pysr,base,55,1,Brier,0.2105989608785766
UCI_CTG_NSPbin,binary_classification,operon,base,55,1,AUROC,1.0
UCI_CTG_NSPbin,binary_classification,operon,base,55,1,AUPRC,1.0
UCI_CTG_NSPbin,binary_classification,operon,base,55,1,Brier,0.22654597312838318
UCI_CTG_NSPbin,binary_classification,lgo,base,89,1,AUROC,1.0
UCI_CTG_NSPbin,binary_classification,lgo,base,89,1,AUPRC,1.0
UCI_CTG_NSPbin,binary_classification,lgo,base,89,1,Brier,0.21059895119085267
UCI_CTG_NSPbin,binary_classification,lgo,lgo_soft,89,1,AUROC,1.0
UCI_CTG_NSPbin,binary_classification,lgo,lgo_soft,89,1,AUPRC,1.0
UCI_CTG_NSPbin,binary_classification,lgo,lgo_soft,89,1,Brier,0.21059895119085267
UCI_CTG_NSPbin,binary_classification,lgo,lgo_hard,89,1,AUROC,1.0
UCI_CTG_NSPbin,binary_classification,lgo,lgo_hard,89,1,AUPRC,1.0
UCI_CTG_NSPbin,binary_classification,lgo,lgo_hard,89,1,Brier,0.21059895119085267
UCI_CTG_NSPbin,binary_classification,pysr,base,89,1,AUROC,1.0
UCI_CTG_NSPbin,binary_classification,pysr,base,89,1,AUPRC,1.0
UCI_CTG_NSPbin,binary_classification,pysr,base,89,1,Brier,0.21059895073198004
UCI_CTG_NSPbin,binary_classification,operon,base,89,1,AUROC,1.0
UCI_CTG_NSPbin,binary_classification,operon,base,89,1,AUPRC,1.0
UCI_CTG_NSPbin,binary_classification,operon,base,89,1,Brier,0.16689520043826364
