dataset,method,experiment,rank,expr,complexity,cv_metric,seed
UCI_HydraulicSys_fault_score,lgo,base,22,"add(add(0.32298888819900484, sub(sqrt(0.19745965179107833), 0.47013310884243487)), sqrt(add(div(mul(sub(sqrt(sub(sub(add(0.33062995049710325, -0.8214226545853006), id(PS3_std)), id(idF(SE_std)))), id(PS3_kurt)), div(1.0439393477664212, pow(id(PS3_std), add(id(PS3_std), div(mul(-0.49518810788610834, one), sqrt(0.8560404963842614)))))), add(log(zero), add(add(sub(sub(add(one, 1.0439393477664212), id(PS2_max_diff)), add(-0.49518810788610834, div(one, -0.13909618134963395))), add(one, 1.0439393477664212)), sub(sub(sub(add(0.33062995049710325, zero), id(PS2_max_diff)), id(PS2_max_diff)), sub(sub(add(zero, -0.8214226545853006), 1.0439393477664212), id(PS3_std)))))), div(div(zero, add(sub(add(0.33062995049710325, -0.8214226545853006), id(PS3_std)), sub(id(PS2_max_diff), sub(sub(add(one, -0.8633134353444867), id(PS3_std)), id(idF(PS3_std)))))), add(sub(sub(add(0.33062995049710325, -0.8214226545853006), id(PS3_kurt)), id(idF(PS3_std))), -0.8633134353444867)))))",55.5,0.0092672470911831,2
UCI_HydraulicSys_fault_score,lgo,base,23,"add(add(0.32298888819900484, sub(sqrt(0.19745965179107833), 0.47013310884243487)), sqrt(add(div(mul(sub(sqrt(sub(sub(add(0.33062995049710325, -0.8214226545853006), id(PS3_std)), id(idF(SE_std)))), id(PS3_kurt)), div(1.0439393477664212, pow(id(PS3_std), add(id(PS3_std), div(mul(-0.49518810788610834, one), sqrt(0.8560404963842614)))))), add(log(zero), add(add(sub(sub(add(one, 1.0439393477664212), id(PS2_max_diff)), add(-0.49518810788610834, div(one, -0.13909618134963395))), add(one, 1.0439393477664212)), sub(sub(sub(add(0.33062995049710325, zero), id(PS2_max_diff)), id(PS2_max_diff)), sub(sub(add(zero, -0.8214226545853006), 1.0439393477664212), id(PS3_std)))))), div(div(zero, add(add(sub(sub(add(one, 1.0439393477664212), id(PS2_max_diff)), 1.0439393477664212), sub(zero, sub(sqrt(one), one))), sub(id(PS2_max_diff), sub(sub(add(one, -0.8633134353444867), id(PS3_std)), id(idF(PS3_std)))))), one))))",57.0,0.0092672470911831,2
UCI_HydraulicSys_fault_score,lgo,base,24,"add(add(0.32298888819900484, sub(sqrt(0.19745965179107833), 0.47013310884243487)), sqrt(add(div(mul(sub(sqrt(sub(sub(add(0.33062995049710325, -0.8214226545853006), id(PS3_std)), id(idF(SE_std)))), id(PS3_kurt)), div(1.0439393477664212, pow(id(PS3_std), add(id(PS3_std), div(mul(-0.49518810788610834, one), sqrt(0.8560404963842614)))))), add(log(zero), add(add(sub(sub(add(one, 1.0439393477664212), id(PS2_max_diff)), add(-0.49518810788610834, div(one, -0.13909618134963395))), add(one, 1.0439393477664212)), sub(sub(sub(add(0.33062995049710325, zero), id(PS2_max_diff)), id(PS2_max_diff)), sub(sub(add(zero, -0.8214226545853006), 1.0439393477664212), id(PS3_std)))))), div(div(zero, add(add(sub(sub(add(one, 1.0439393477664212), id(PS2_max_diff)), 1.0439393477664212), sub(zero, sub(-0.8633134353444867, one))), sub(id(PS2_max_diff), sub(sub(add(one, -0.8633134353444867), id(PS3_std)), id(PS2_max_diff))))), add(sub(sub(add(0.33062995049710325, -0.8214226545853006), id(PS3_kurt)), id(PS2_max_diff)), 0.19745965179107833)))))",59.5,0.0092672470911831,2
UCI_HydraulicSys_fault_score,lgo,base,25,"add(add(0.32298888819900484, sub(sqrt(0.19745965179107833), 0.47013310884243487)), sqrt(add(div(mul(sub(sqrt(sub(sub(add(0.33062995049710325, -0.8214226545853006), id(PS3_std)), id(idF(SE_std)))), id(PS3_kurt)), div(1.0439393477664212, pow(id(PS3_std), add(id(PS3_std), div(mul(-0.49518810788610834, one), sqrt(0.8560404963842614)))))), add(log(zero), add(add(sub(sub(add(one, 1.0439393477664212), id(PS2_max_diff)), add(-0.49518810788610834, div(one, -0.13909618134963395))), add(one, 1.0439393477664212)), sub(sub(sub(add(0.33062995049710325, zero), id(PS2_max_diff)), id(PS2_max_diff)), sub(sub(add(zero, -0.8214226545853006), 1.0439393477664212), id(PS3_std)))))), div(div(zero, add(add(sub(1.0439393477664212, 1.0439393477664212), sub(zero, sub(sqrt(one), one))), div(one, -0.13909618134963395))), add(sub(sub(add(0.33062995049710325, -0.8214226545853006), sub(sub(add(zero, -0.8214226545853006), 1.0439393477664212), id(PS3_std))), id(idF(PS3_std))), -0.8633134353444867)))))",59.5,0.0092672470911831,2
UCI_HydraulicSys_fault_score,lgo,base,26,"add(add(0.32298888819900484, sub(sqrt(0.19745965179107833), 0.47013310884243487)), sqrt(add(div(mul(sub(sqrt(sub(sub(add(0.33062995049710325, -0.8214226545853006), id(PS3_std)), id(idF(SE_std)))), id(PS3_kurt)), div(1.0439393477664212, pow(id(PS3_std), add(id(PS3_std), div(mul(-0.49518810788610834, one), sqrt(0.8560404963842614)))))), add(log(zero), add(add(sub(sub(add(one, 1.0439393477664212), id(PS2_max_diff)), add(-0.49518810788610834, div(one, -0.13909618134963395))), add(one, 1.0439393477664212)), sub(sub(sub(add(0.33062995049710325, zero), id(PS2_max_diff)), id(PS2_max_diff)), sub(sub(add(zero, -0.8214226545853006), 1.0439393477664212), id(PS3_std)))))), div(div(zero, add(add(sub(sub(add(one, 1.0439393477664212), id(PS2_max_diff)), 1.0439393477664212), sub(zero, sub(sqrt(one), one))), sub(id(PS2_max_diff), sub(sub(add(one, -0.8633134353444867), id(PS3_std)), id(idF(PS3_std)))))), add(sub(sub(add(0.33062995049710325, -0.8214226545853006), id(PS3_kurt)), id(idF(PS3_std))), -0.8633134353444867)))))",61.0,0.0092672470911831,2
UCI_HydraulicSys_fault_score,lgo,base,27,"add(add(0.32298888819900484, sub(sqrt(0.19745965179107833), 0.47013310884243487)), sqrt(add(div(mul(sub(sqrt(sub(sub(add(0.33062995049710325, -0.8214226545853006), id(PS3_std)), id(idF(SE_std)))), id(PS3_kurt)), div(1.0439393477664212, pow(id(PS3_std), add(id(PS3_std), div(mul(-0.49518810788610834, one), sqrt(0.8560404963842614)))))), add(log(zero), add(add(sub(sub(add(one, 1.0439393477664212), id(PS2_max_diff)), add(-0.49518810788610834, div(one, -0.13909618134963395))), add(one, 1.0439393477664212)), sub(sub(sub(add(0.33062995049710325, zero), id(PS2_max_diff)), id(PS2_max_diff)), sub(sub(add(zero, -0.8214226545853006), 1.0439393477664212), id(PS3_std)))))), div(div(zero, add(add(sub(sub(add(one, 1.0439393477664212), id(PS2_max_diff)), 1.0439393477664212), sub(zero, sub(sqrt(one), one))), sub(id(PS3_kurt), sub(sub(add(one, -0.8633134353444867), id(PS3_std)), id(PS2_max_diff))))), add(sub(sub(add(0.33062995049710325, -0.8214226545853006), id(PS3_kurt)), id(idF(PS3_std))), -0.8633134353444867)))))",61.0,0.0092672470911831,2
UCI_HydraulicSys_fault_score,lgo,base,28,"add(add(0.32298888819900484, sub(sqrt(0.19745965179107833), 0.47013310884243487)), sqrt(add(div(mul(sub(sqrt(sub(sub(add(0.33062995049710325, -0.8214226545853006), id(PS3_std)), id(idF(SE_std)))), id(PS3_kurt)), div(1.0439393477664212, pow(id(PS3_std), add(id(PS3_std), div(mul(-0.49518810788610834, one), sqrt(0.8560404963842614)))))), add(log(zero), add(add(sub(sub(add(one, 1.0439393477664212), id(PS2_max_diff)), add(-0.49518810788610834, div(one, -0.13909618134963395))), add(one, 1.0439393477664212)), sub(sub(sub(add(0.33062995049710325, zero), id(PS2_max_diff)), id(PS2_max_diff)), sub(sub(add(zero, -0.8214226545853006), 1.0439393477664212), id(PS3_std)))))), div(div(zero, add(add(sub(sub(add(one, 1.0439393477664212), id(PS2_max_diff)), 1.0439393477664212), sub(zero, sub(sqrt(one), one))), sub(id(PS2_max_diff), sub(sub(add(one, -0.8633134353444867), id(PS3_std)), id(idF(PS3_std)))))), log(sqrt(log(sqrt(zero))))))))",63.0,0.0092672470911831,2
UCI_HydraulicSys_fault_score,lgo,base,29,"add(add(0.32298888819900484, sub(sqrt(0.19745965179107833), 0.47013310884243487)), sqrt(add(div(mul(sub(sqrt(sub(sub(add(0.33062995049710325, -0.8214226545853006), id(PS3_std)), id(idF(SE_std)))), id(PS3_kurt)), div(1.0439393477664212, pow(id(PS3_std), add(id(PS3_std), div(mul(-0.49518810788610834, one), sqrt(0.8560404963842614)))))), add(log(zero), add(add(sub(sub(add(one, 1.0439393477664212), id(PS2_max_diff)), add(-0.49518810788610834, div(one, -0.13909618134963395))), add(one, 1.0439393477664212)), sub(sub(sub(add(0.33062995049710325, zero), id(PS2_max_diff)), id(PS2_max_diff)), sub(sub(add(zero, -0.8214226545853006), 1.0439393477664212), id(PS3_std)))))), div(div(zero, add(add(sub(sub(add(one, 1.0439393477664212), id(PS2_max_diff)), 1.0439393477664212), sub(zero, sub(sqrt(one), one))), sub(id(PS2_max_diff), sub(sub(add(one, -0.8633134353444867), id(PS3_std)), id(idF(PS3_std)))))), add(sub(sub(add(0.33062995049710325, -0.8214226545853006), sub(sub(add(zero, -0.8214226545853006), 1.0439393477664212), id(PS3_std))), id(idF(PS3_std))), -0.8633134353444867)))))",64.0,0.0092672470911831,2
UCI_HydraulicSys_fault_score,lgo,base,30,"add(add(0.32298888819900484, sub(sqrt(0.19745965179107833), 0.47013310884243487)), sqrt(add(div(mul(sub(sqrt(sub(sub(add(0.33062995049710325, -0.8214226545853006), id(PS3_std)), id(idF(SE_std)))), id(PS3_kurt)), div(1.0439393477664212, pow(id(PS3_std), add(id(PS3_std), div(mul(-0.49518810788610834, one), sqrt(0.8560404963842614)))))), add(log(zero), add(add(sub(sub(add(one, 1.0439393477664212), id(PS2_max_diff)), add(id(PS2_max_diff), div(one, -0.13909618134963395))), add(one, -0.8633134353444867)), sub(sub(add(one, 1.0439393477664212), id(PS2_max_diff)), sub(sub(add(zero, -0.8214226545853006), 1.0439393477664212), id(PS3_std)))))), div(div(zero, 0.8560404963842614), add(sub(add(one, 1.0439393477664212), id(idF(PS3_std))), -0.8633134353444867)))))",46.5,0.0093227602813254,2
UCI_HydraulicSys_fault_score,lgo,base,31,"div(sqrt(sub(sqrt(sub(sub(sqrt(sub(div(one, 1.141320488703986), id(SE_mean))), id(idF(idF(EPS1_q75)))), id(idF(idF(idF(FS1_std)))))), id(SE_mean))), add(sqrt(add(add(sqrt(sqrt(sub(id(FS2_mean), mul(-1.182053961996959, one)))), id(PS3_kurt)), div(0.377952822588845, id(EPS1_q75)))), 1.673399745583419))",22.5,0.0064749493952436,21
