dataset,method,experiment,seed,expr_id,expression,complexity,depth,expr_length,num_gates,num_AND,num_OR,num_soft,num_pair,num_gate_expr
UCI_CTG_NSPbin,lgo,base,5,64,"sqrt(sqrt(sqrt(sqrt(sqrt(pow(id(NSP), add(zero, zero)))))))",11,7,59,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,5,65,"sqrt(sqrt(pow(id(NSP), add(mul(add(id(MinHist), id(NSP)), mul(sub(0.8592147159404314, one), log(one))), zero))))",19,7,112,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,5,66,"sqrt(sqrt(sqrt(sqrt(sqrt(div(one, pow(id(NSP), add(zero, zero))))))))",13,8,69,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,5,67,"sqrt(sqrt(sqrt(sqrt(sqrt(sqrt(sqrt(sqrt(pow(id(NSP), add(zero, zero))))))))))",14,10,77,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,5,68,"sqrt(sqrt(sqrt(sqrt(sqrt(div(sqrt(sub(one, zero)), pow(id(NSP), add(add(zero, zero), zero))))))))",18,9,97,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,5,69,"sqrt(sqrt(sqrt(sqrt(div(sqrt(sub(sqrt(sub(one, zero)), zero)), pow(id(NSP), add(zero, zero)))))))",18,9,97,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,55,70,"sqrt(sqrt(pow(id(NSP), add(zero, zero))))",8,4,41,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,55,71,"sqrt(sqrt(sqrt(pow(id(NSP), add(zero, zero)))))",9,5,47,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,55,72,"sqrt(div(sqrt(sub(one, zero)), pow(id(NSP), add(zero, zero))))",12,4,62,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,55,73,"sqrt(sqrt(sqrt(sqrt(sqrt(div(sqrt(sub(one, zero)), pow(id(NSP), zero)))))))",14,8,75,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,55,74,"sqrt(sqrt(sqrt(div(sqrt(sub(one, zero)), pow(pow(id(NSP), add(zero, zero)), add(zero, zero))))))",18,7,96,0,0,0,0,0,0
