dataset,task,method,experiment,seed,split,metric,value
ICU_composite_risk_score,regression,lgo,lgo_hard,21,1,MAE,0.5610384307048409
ICU_composite_risk_score,regression,lgo,lgo_hard,21,1,R2,0.8522042789026305
ICU_composite_risk_score,regression,pysr,base,21,1,RMSE,0.6599716399897831
ICU_composite_risk_score,regression,pysr,base,21,1,MAE,0.5167657846751038
ICU_composite_risk_score,regression,pysr,base,21,1,R2,0.8730284066657369
ICU_composite_risk_score,regression,operon,base,21,1,RMSE,0.5566473526011695
ICU_composite_risk_score,regression,operon,base,21,1,MAE,0.4303606882093481
ICU_composite_risk_score,regression,operon,base,21,1,R2,0.9096732637983894
ICU_composite_risk_score,regression,lgo,base,34,1,RMSE,0.7393459699641063
ICU_composite_risk_score,regression,lgo,base,34,1,MAE,0.5975944372281576
ICU_composite_risk_score,regression,lgo,base,34,1,R2,0.8410368123030516
ICU_composite_risk_score,regression,lgo,lgo_soft,34,1,RMSE,0.9684186821164764
ICU_composite_risk_score,regression,lgo,lgo_soft,34,1,MAE,0.8230365187393933
ICU_composite_risk_score,regression,lgo,lgo_soft,34,1,R2,0.7272734233194094
ICU_composite_risk_score,regression,lgo,lgo_hard,34,1,RMSE,0.7209060892948013
ICU_composite_risk_score,regression,lgo,lgo_hard,34,1,MAE,0.5882600251028788
ICU_composite_risk_score,regression,lgo,lgo_hard,34,1,R2,0.8488672687222729
ICU_composite_risk_score,regression,pysr,base,34,1,RMSE,0.6068870787338966
ICU_composite_risk_score,regression,pysr,base,34,1,MAE,0.47930894502428995
ICU_composite_risk_score,regression,pysr,base,34,1,R2,0.8928932293497575
ICU_composite_risk_score,regression,operon,base,34,1,RMSE,0.5737581365442541
ICU_composite_risk_score,regression,operon,base,34,1,MAE,0.44813497531860064
ICU_composite_risk_score,regression,operon,base,34,1,R2,0.9042676195747589
ICU_composite_risk_score,regression,lgo,base,55,1,RMSE,0.8680008945145611
ICU_composite_risk_score,regression,lgo,base,55,1,MAE,0.7091796978463013
ICU_composite_risk_score,regression,lgo,base,55,1,R2,0.7758680234948698
ICU_composite_risk_score,regression,lgo,lgo_soft,55,1,RMSE,0.725468726049216
ICU_composite_risk_score,regression,lgo,lgo_soft,55,1,MAE,0.568403576426119
ICU_composite_risk_score,regression,lgo,lgo_soft,55,1,R2,0.8434327706810641
ICU_composite_risk_score,regression,lgo,lgo_hard,55,1,RMSE,0.8140101356980549
ICU_composite_risk_score,regression,lgo,lgo_hard,55,1,MAE,0.642944594285559
ICU_composite_risk_score,regression,lgo,lgo_hard,55,1,R2,0.8028834448962922
ICU_composite_risk_score,regression,pysr,base,55,1,RMSE,0.6375995068447331
ICU_composite_risk_score,regression,pysr,base,55,1,MAE,0.5027247383174552
ICU_composite_risk_score,regression,pysr,base,55,1,R2,0.87906293614994
ICU_composite_risk_score,regression,operon,base,55,1,RMSE,0.47830412819588924
ICU_composite_risk_score,regression,operon,base,55,1,MAE,0.3571074064053863
ICU_composite_risk_score,regression,operon,base,55,1,R2,0.9319431672381245
ICU_composite_risk_score,regression,lgo,base,89,1,RMSE,0.8626732428257137
ICU_composite_risk_score,regression,lgo,base,89,1,MAE,0.7171344345042915
ICU_composite_risk_score,regression,lgo,base,89,1,R2,0.7792281688575613
ICU_composite_risk_score,regression,lgo,lgo_soft,89,1,RMSE,1.2785778790332165
ICU_composite_risk_score,regression,lgo,lgo_soft,89,1,MAE,1.0998896970644934
ICU_composite_risk_score,regression,lgo,lgo_soft,89,1,R2,0.5150406056413406
ICU_composite_risk_score,regression,lgo,lgo_hard,89,1,RMSE,1.083949126779356
ICU_composite_risk_score,regression,lgo,lgo_hard,89,1,MAE,0.906786255781847
ICU_composite_risk_score,regression,lgo,lgo_hard,89,1,R2,0.6514470171714098
ICU_composite_risk_score,regression,pysr,base,89,1,RMSE,0.6431242686625814
ICU_composite_risk_score,regression,pysr,base,89,1,MAE,0.5075288535891194
ICU_composite_risk_score,regression,pysr,base,89,1,R2,0.8773010629350332
ICU_composite_risk_score,regression,operon,base,89,1,RMSE,0.5710458743357659
ICU_composite_risk_score,regression,operon,base,89,1,MAE,0.4409660684954598
ICU_composite_risk_score,regression,operon,base,89,1,R2,0.9032629141422135
