dataset,method,experiment,seed,expr,complexity,cv_loss,test_loss,cv_r2,test_r2
UCI_HydraulicSys_fault_score,lgo,base,8,"div(1.6513736989280274, sub(mul(add(log(zero), pow(id(FS2_mean), mul(pow(id(FS2_mean), mul(mul(mul(one, one), 1.6513736989280274), id(idF(PS3_skew)))), -0.16207928806879685))), mul(mul(one, -0.16207928806879685), add(0.41255294205796855, pow(one, add(0.41255294205796855, sqrt(-0.43520231991096137)))))), sub(pow(sub(mul(add(log(pow(zero, id(FS2_mean))), sub(id(idF(VS1_kurt)), id(idF(PS3_skew)))), -0.16207928806879685), sub(id(idF(idF(VS1_kurt))), pow(id(FS2_mean), mul(sub(-0.497970801874085, id(FS2_mean)), pow(id(FS2_mean), id(PS3_mean)))))), 0.4204046438076743), pow(id(FS2_mean), mul(mul(one, one), 1.6513736989280274)))))",43.0,0.015965543234298885,0.015416999809058743,0.47185969316238346,0.42174195136613246
UCI_HydraulicSys_fault_score,lgo,lgo_soft,8,"gate_expr(sqrt(lgo_or2(lgo_and3(one, lgo_or2(sqrt(id(idF(idF(idF(PS2_iqr))))), lgo_or2(lgo_and2(one, one, 4.244389395796619, as_thr(sub(one, 1.6038525963421493))), lgo_or2(lgo_and2(one, one, 4.244389395796619, -1.1954817961317519), id(CP_mean), as_pos(log(div(one, zero))), as_thr(sqrt(one))), as_pos(pow(1.6838385467158152, one)), as_thr(gate_expr(one, 2.0929375822482847, as_thr(lgo_or2(0.6251489326682059, zero, 0.2593348192173289, -1.0045556076462405))))), 4.244389395796619, as_thr(add(one, add(zero, one)))), add(lgo_and2(0.3580306950689801, 1.7705898952527754, 4.244389395796619, as_thr(log(1.7705898952527754))), id(PS1_std)), 0.2539598695583237, as_thr(-1.1632265965421016)), lgo(one, as_pos(-0.7106483649813445), as_thr(lgo_and3(-0.2294042310257784, zero, zero, as_pos(-0.7106483649813445), as_thr(one)))), as_pos(log(1.7705898952527754)), as_thr(one))), as_pos(log(1.7705898952527754)), -0.4366600038148035)",69.6,0.0162498153125725,0.015126129497156216,0.4452214351029816,0.43265186257125876
UCI_HydraulicSys_fault_score,lgo,lgo_hard,8,"lgo_thre(pow(add(mul(lgo_thre(one, 1.8688074882980457, -0.4383271422262064), lgo_thre(log(pow(mul(id(SE_std), add(sub(-0.11814297590394254, one), id(PS3_max))), id(PS3_mean))), as_pos(div(one, zero)), as_thr(zero))), sub(log(id(idF(idF(idF(PS3_max))))), add(one, 1.5209322142001052))), id(idF(idF(PS3_mean)))), as_pos(log(div(pow(log(id(idF(PS3_max))), log(pow(mul(id(idF(VS1_skew)), add(sub(-0.11814297590394254, one), id(SE_std))), pow(lgo_thre(mul(one, -0.7435572714615681), as_pos(-0.11814297590394254), as_thr(-1.0347883903194592)), lgo_thre(add(one, zero), as_pos(one), as_thr(-1.0347883903194592)))))), one))), as_thr(mul(lgo_thre(id(PS3_mean), as_pos(mul(id(idF(idF(idF(PS3_max)))), lgo_thre(sub(mul(id(PS1_q50), one), id(PS3_mean)), as_pos(pow(add(zero, 0.36554036159347264), sub(one, zero))), as_thr(zero)))), as_thr(-1.0347883903194592)), log(add(zero, 0.36554036159347264)))))",69.0,0.013264917395004896,0.012034843528534175,0.5423442501294692,0.54859925921936
UCI_HydraulicSys_fault_score,pysr,base,8,sqrt(0.47211516*PS1_std - 0.23605758*PS3_skew - 0.23605758*PS3_std*SE_std - 0.558290481789348) - 0.8001391,12.75,0.00667406436396316,,0.7661983659948222,
UCI_HydraulicSys_fault_score,operon,base,8,(0.385945 + (0.015999 * (((((1.013418 + ((-0.621934) + ((-0.738564) * PS3_std))) / (0.323311 / (0.887919 * SE_mean))) * 2.144673) + ((((2.718282 * ((-0.896378) * SE_std)) + (0.048462 * PS3_kurt)) + (0.048462 * PS3_kurt)) * ((-0.896378) * PS3_mean))) * ((1.442695 * PS3_mean) * (2.144673 + (((-0.738564) * VS1_max) + ((-0.738564) * PS3_std))))))),39.25,0.006041080778668635,,0.8006183362116467,
UCI_HydraulicSys_fault_score,lgo,base,13,"add(0.3799909133682197, mul(div(pow(id(EPS1_q50), pow(sub(pow(0.5798328630817543, sub(id(idF(FS2_std)), log(add(0.008902570809377876, zero)))), sub(mul(id(idF(EPS1_q50)), mul(0.2535666113890758, -1.6210858919497775)), id(FS2_std))), sub(add(id(EPS1_q50), id(idF(FS2_std))), sub(mul(id(idF(FS2_mean)), id(idF(FS2_std))), id(idF(FS2_std)))))), log(sub(0.4204046438076743, mul(mul(one, -0.6595371910012238), pow(id(EPS1_q50), sub(id(EPS1_q50), log(sqrt(zero)))))))), 0.008902570809377876))",31.5,0.012799804541486092,0.013762600135933984,0.529267471821308,0.5462619326376777
UCI_HydraulicSys_fault_score,lgo,lgo_soft,13,"lgo(sub(lgo_or2(lgo_and3(mul(1.9446657182763303, lgo_or2(log(lgo_and3(id(idF(PS3_mean)), lgo_or2(0.07645586649007612, -0.3051839425548912, 1.7177022008033531, 0.027644735774607992), id(idF(PS3_mean)), as_pos(mul(zero, zero)), as_thr(one))), add(one, one), as_pos(one), -2.301972376587969)), lgo_and2(-1.0287454982969104, one, 2.990724333370041, -1.738803103505366), id(VS1_mean), 0.5527269744723567, -2.229994102364555), add(pow(one, lgo_and3(-0.09139134636809897, mul(id(VS1_kurt), lgo(zero, 5.114732119982461, 0.23336320524441706)), one, 1.5644972865848539, as_thr(one))), sqrt(zero)), as_pos(sqrt(add(mul(add(one, one), log(one)), -0.07376650422338012))), as_thr(one)), add(mul(-0.3547895313038125, lgo_and3(zero, one, log(zero), 0.49273170212927486, as_thr(gate_expr(zero, 0.3297682810047769, as_thr(one))))), pow(zero, -1.4011312875179558))), as_pos(0.13808679943657043), as_thr(add(-0.09139134636809897, id(FS2_mean))))",57.9,0.015211046462969263,0.015988758612119448,0.459101245113153,0.47286789120292705
UCI_HydraulicSys_fault_score,lgo,lgo_hard,13,"lgo_thre(pow(add(mul(-0.4575860639376824, add(lgo_thre(log(id(idF(PS3_std))), as_pos(div(one, zero)), as_thr(-0.058966725297689926)), id(idF(PS1_iqr)))), sub(id(idF(idF(PS1_iqr))), add(id(CE_mean), 1.5209322142001052))), id(idF(PS3_std))), 0.5328917055144898, as_thr(mul(lgo_thre(id(idF(CP_mean)), 0.4157480447751316, as_thr(add(lgo_thre(zero, 5.480690891018173, 3.2732299555620705), add(lgo_thre(-0.4575860639376824, as_pos(-0.2864237417173265), as_thr(pow(-2.318494493446192, zero))), id(VS1_skew))))), log(id(PS1_std)))))",32.5,0.010609680839649745,0.01041912713835261,0.6223922696011297,0.6564926275075851
UCI_HydraulicSys_fault_score,pysr,base,13,PS3_std*(-0.25483483) + (PS1_iqr*(-0.2726868) + PS3_mean*(-25.224968) + 56.848797)/PS3_kurt,13.5,0.00747993796021919,,0.7321409131743758,
UCI_HydraulicSys_fault_score,operon,base,13,(0.446879 + (0.000020 * (((((1.772454 * SE_mean) * (1.442695 * FS1_std)) * (1.442695 * FS1_std)) * (((0.707107 * SE_mean) * (0.693147 - (1.217157 * PS3_std))) - ((1.971459 * PS3_mean) * ((-1.974859) * FS1_std)))) * (((1.772454 * PS3_mean) * ((-0.763151) * FS1_std)) + (((0.707107 * SE_mean) * (0.693147 - (1.217157 * PS3_std))) - ((2.149975 * PS3_mean) * ((-1.974859) * FS1_std))))))),38.25,0.004145640757094197,,0.8483959929198095,
